ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
MDB,2026-01-31,2026,USD,-71151000,37412000,550454000,505148000,-4960000,500188000,6.156423684362112,,538815000,-462439000,-400333000.0,-7539000,581524000
MDB,2025-01-31,2025,USD,-129072000,26973000,493940000,150191000,-29550000,120641000,1.6181476545081128,,-657440000,202060000,,-6179000,-305189000
MDB,2024-01-31,2024,USD,-176600000,32125000,456907000,121477000,-6074000,115403000,1.6197143700944387,,188019000,38241000,,-5483000,347737000
MDB,2023-01-31,2023,USD,-345398000,29182000,381454000,-12970000,-7244000,-20214000,-0.2945433548540574,,-33308000,30200000,,-4510000,-16078000
MDB,2022-01-31,2022,USD,-306866000,24455000,251069000,6980000,-8072000,-1092000,-0.01691370380498859,,-852142000,890892000,,-33166000,45730000
