ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
PDD,2025-12-31,2025,CNY,97842539000,3000364000,7936971000,106938690000,-1145077000,105793613000,75.68945631585443,,-43423236000,-5227353000,,-5228716000.0,58288101000
PDD,2024-12-31,2024,CNY,112434512000,2640887000,9883564000,121929292000,-967137000,120962155000,87.39962742381796,,-118356036000,1164000,,-91000.0,3574420000
PDD,2023-12-31,2023,CNY,60026544000,1888205000,7078794000,94162531000,-583879000,93578652000,69.11138888345243,,-55431278000,-8960626000,,-8968817000.0,29770627000
PDD,2022-12-31,2022,CNY,31538062000,2735084000,7718365000,48507860000,-635716000,47872144000,37.861999311918446,,-22361670000,10079000,,,26156269000
PDD,2021-12-31,2021,CNY,7768670000,1844243000,4774730000,28783011000,-3287232000,25495779000,20.34514591181393,,-35562365000,-1875154000,,-1875472000.0,-8654508000
