ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
CAKE,2025-12-31,2025,USD,3261672000,454828000,215729000,2129835000,1893672000,236163000,777011000,2825245000,436427000,53969000,2314449000,
CAKE,2024-12-31,2024,USD,3041760000,333313000,84176000,1908220000,1751082000,157138000,711420000,2598305000,443455000,64526000,2241124000,
CAKE,2023-12-31,2023,USD,2840383000,300798000,56290000,1859907000,1725002000,134905000,660671000,2522321000,318062000,57654000,2093243000,
CAKE,2022-12-31,2022,USD,2775220000,345768000,114777000,1840628000,1701529000,139099000,656678000,2483217000,292003000,55559000,2015037000,
CAKE,2021-12-31,2021,USD,2798125000,405589000,189627000,1816104000,1684286000,131818000,636273000,2467959000,330166000,42839000,1982983000,
