ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
MC.PA,2025-12-31,2025,EUR,17099000000,,,18875000000,-4670000000,14205000000,28.544143889267065,-6465000000,-4640000000,-14896000000,-1640000000,-2133000000,-661000000
MC.PA,2024-12-31,2024,EUR,18907000000,,,18925000000,-5552000000,13373000000,26.777462715366674,-6492000000,-6539000000,-10716000000,-312000000,-81000000,1670000000
MC.PA,2023-12-31,2023,EUR,22560000000,,,18403000000,-7807000000,10596000000,21.189601930370337,-6251000000,-8310000000,-9397000000,-1584000000,2022000000,696000000
MC.PA,2022-12-31,2022,EUR,21001000000,,,17835000000,-5082000000,12753000000,25.398276056712373,-6025000000,-5920000000,-12686000000,-1616000000,-117000000,-771000000
MC.PA,2021-12-31,2021,EUR,17155000000,,,18647000000,-3255000000,15392000000,30.562258103559305,-3527000000,-15979000000,-15156000000,-556000000,-6162000000,-12488000000
