ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
BSX,2025-12-31,2025,USD,43673000000,8794000000,1965000000,11436000000,11137000000,299000000,5439000000,19201000000,24472000000,2943000000,4035000000,
BSX,2024-12-31,2024,USD,39395000000,6920000000,414000000,10746000000,8968000000,1778000000,6399000000,17392000000,22003000000,2810000000,3295000000,555000000.0
BSX,2023-12-31,2023,USD,35136000000,6514000000,865000000,9492000000,8961000000,531000000,4933000000,15606000000,19530000000,2484000000,3298000000,413000000.0
BSX,2022-12-31,2022,USD,32469000000,5760000000,928000000,9282000000,9262000000,20000000,3803000000,14896000000,17573000000,1867000000,2831000000,407000000.0
BSX,2021-12-31,2021,USD,32229000000,6317000000,1925000000,9451000000,9190000000,261000000,4274000000,15607000000,16622000000,1610000000,2686000000,412000000.0
