ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
ORCL,2026-05-31,2026,USD,261759000000,46567000000,31894000000,156189000000,148990000000,7199000000,41764000000,218703000000,43056000000,,129647000000,
ORCL,2025-05-31,2025,USD,168361000000,24579000000,11203000000,104104000000,96833000000,7271000000,32643000000,147392000000,20969000000,,56667000000,
ORCL,2024-05-31,2024,USD,140976000000,22554000000,10661000000,93124000000,82519000000,10605000000,31544000000,131737000000,9239000000,,21536000000,
ORCL,2023-05-31,2023,USD,134384000000,21004000000,10187000000,90481000000,86420000000,4061000000,23090000000,132828000000,1556000000,,17069000000,
ORCL,2022-05-31,2022,USD,109297000000,31633000000,21902000000,75859000000,72110000000,3749000000,19511000000,115065000000,-5768000000,,9716000000,
