ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
ONON,2025-12-31,2025,CHF,203700000,127400000,66600000,359500000,-78600000,280900000,0.44229850677410315,,-78600000,-78500000,,-69900000,202400000
ONON,2024-12-31,2024,CHF,242300000,104600000,57500000,510600000,-65000000,445600000,0.7029467984117693,,-64900000,-55400000,,-51300000,390300000
ONON,2023-12-31,2023,CHF,79600000,64900000,27300000,232100000,-47200000,184900000,0.29363174737686565,,-47100000,-21800000,,-25500000,163200000
ONON,2022-12-31,2022,CHF,57700000,46400000,38300000,-227000000,-83000000,-310000000,-0.49391922105688535,,-82900000,6300000,,-15400000,-303600000
ONON,2021-12-31,2021,CHF,-170200000,31400000,192400000,16900000,-36200000,-19300000,-0.0668926380853117,,-36400000,595900000,,-13300000,576400000
