ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
PATH,2026-01-31,2026,USD,282330000,16969000,290676000,371208000,-19048000,352160000,0.6544204413472706,,-22466000,-372375000,-329101000.0,,-23633000
PATH,2025-01-31,2025,USD,-73694000,17232000,358151000,320565000,-14923000,305642000,0.5458545933174148,,-45503000,-450515000,-390751000.0,,-175453000
PATH,2024-01-31,2024,USD,-89883000,22597000,371955000,299082000,-7342000,291740000,0.5174025236984686,,-439569000,-196895000,-102615000.0,,-337382000
PATH,2023-01-31,2023,USD,-328352000,18723000,369840000,-9981000,-23815000,-33796000,-0.061669057081650006,,-289143000,-60669000,,,-359793000
PATH,2022-01-31,2022,USD,-525586000,14705000,515583000,-54963000,-10110000,-65073000,-0.14313555127852626,,-35442000,1469673000,,,1379268000
