ticker,date,fiscal_year,currency,revenue,cogs,gross_profit,operating_income,net_income,eps,diluted_eps,ebit,ebitda,gross_margin,oper_margin,profit_margin,div_per_shr,shares_avg,shares_diluted
CROX,2025-12-31,2025,USD,4040647000,1683592000,2357055000,887630000,-81198000,-1.4978969893742622,-1.4978969893742622,887630000,966912000,58.33360350458726,21.967521538011113,-2.0095296619576026,,54208000,54208000
CROX,2024-12-31,2024,USD,4102108000,1691850000,2410258000,1045993000,950071000,15.999578989912598,15.878977804519321,1045993000,1115833000,58.756571011782235,25.498914216788048,23.160555499757685,,59381000,59832000
CROX,2023-12-31,2023,USD,3962347000,1752337000,2210010000,1046070000,792566000,12.911184960740234,12.79322701446281,1046070000,1100374000,55.77527662266833,26.4002622688018,20.002437949023648,,61386000,61952000
CROX,2022-12-31,2022,USD,3554985000,1694703000,1860282000,850756000,540159000,8.823244037896112,8.711398896880947,850756000,889985000,52.32882839168098,23.931352734259075,15.194410102996214,,61220000,62006000
CROX,2021-12-31,2021,USD,2313416000,893196000,1420220000,683064000,725694000,11.617795850409836,11.389152201889576,683064000,715040000,61.390601603861995,29.52620713265578,31.36893667200365,,62464000,63718000
