ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
RKLB,2025-12-31,2025,USD,-198209000,43935000,71099000,-165521000,-156285000,-321806000,-0.6064204965582595,,-347397000,1071271000,,-61472000,558353000
RKLB,2024-12-31,2024,USD,-190175000,33655000,56816000,-48890000,-67093000,-115983000,-0.2338697649020977,,-98327000,256682000,,302947000,109465000
RKLB,2023-12-31,2023,USD,-182571000,29744000,53461000,-98867000,-54707000,-153574000,-0.31877165123814977,,12018000,7369000,,2091000,-79480000
RKLB,2022-12-31,2022,USD,-135944000,29947000,55649000,-106538000,-42412000,-148950000,-0.31948841014770263,,-346079000,2041000,,-271000,-450576000
RKLB,2021-12-31,2021,USD,-117320000,10851000,32557000,-71791000,-25699000,-97490000,-0.4644700316660508,,-92134000,799939000,-30358000.0,98895000,636014000
