ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
INTU,2025-07-31,2025,USD,3869000000,809000000,1968000000,6207000000,-84000000,6123000000,21.867857142857144,-1189000000,-2318000000,-1510000000,-2772000000,-71000000,2379000000
INTU,2024-07-31,2024,USD,2963000000,789000000,1940000000,4884000000,-191000000,4693000000,16.760714285714286,-1034000000,-227000000,-397000000,-1988000000,-89000000,4260000000
INTU,2023-07-31,2023,USD,2384000000,806000000,1712000000,5046000000,-210000000,4836000000,17.209964412811388,-889000000,-922000000,-4269000000,-1967000000,-810000000,-145000000
INTU,2022-07-31,2022,USD,2066000000,746000000,1308000000,3889000000,-157000000,3732000000,13.32857142857143,-774000000,-5421000000,1732000000,-1861000000,5064000000,200000000
