ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
META,2025-12-31,2025,USD,60458000000,18616000000,20427000000,115800000000,-69691000000,46109000000,18.289964299881,-5324000000.0,-102003000000,-20370000000,-26248000000,27382000000,-6573000000
META,2024-12-31,2024,USD,62360000000,15498000000,16690000000,91328000000,-37256000000,54072000000,21.33859510655091,-5072000000.0,-47150000000,-40781000000,-30125000000,8463000000,3397000000
META,2023-12-31,2023,USD,39098000000,11178000000,14027000000,71113000000,-27045000000,44068000000,17.120435120435122,,-24495000000,-19500000000,-19774000000,7397000000,27118000000
META,2022-12-31,2022,USD,23200000000,8686000000,11992000000,50475000000,-31186000000,19289000000,7.178637886118348,,-28970000000,-22136000000,-27956000000,9071000000,-631000000
META,2021-12-31,2021,USD,39370000000,7967000000,9164000000,57683000000,-18690000000,38993000000,13.851865008880994,,-7570000000,-50728000000,-44537000000,-677000000,-615000000
