ticker,date,fiscal_year,currency,revenue,cogs,gross_profit,operating_income,net_income,eps,diluted_eps,ebit,ebitda,gross_margin,oper_margin,profit_margin,div_per_shr,shares_avg,shares_diluted
BSX,2025-12-31,2025,USD,20074000000,6221000000,13853000000,3971000000,2898000000,1.9575790326938665,1.9391100702576112,3971000000,5339000000,69.00966424230347,19.781807312942114,14.436584636843678,,1480400000,1494500000
BSX,2024-12-31,2024,USD,16747000000,5257000000,11490000000,3002000000,1854000000,1.2599388379204892,1.2477286493034525,3002000000,4271000000,68.60930315877471,17.925598614677256,11.070639517525526,,1471500000,1485900000
BSX,2023-12-31,2023,USD,14240000000,4345000000,9895000000,2417000000,1593000000,1.080523055746731,1.0727707550392893,2417000000,3613000000,69.48735955056179,16.973314606741575,11.186797752808989,0.019270474879559532,1453000000,1463500000
BSX,2022-12-31,2022,USD,12682000000,3956000000,8727000000,2034000000,698000000,0.4494931842013282,0.4466208237827325,2034000000,3170000000,68.80618199022236,16.03847973505756,5.503863743888977,0.03844809507165327,1430500000,1439700000
BSX,2021-12-31,2021,USD,11888000000,3711000000,8177000000,1824000000,1041000000,0.6932433382549392,0.6876830799274655,1824000000,2917000000,68.78364737550471,15.343203230148047,8.756729475100942,0.038669760247486466,1422300000,1433800000
