ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
OXY,2025-12-31,2025,USD,84186000000,8827000000,1968000000,23351000000,21228000000,2123000000,9428000000,47588000000,36598000000,1823000000,64551000000,2475000000
OXY,2024-12-31,2024,USD,85445000000,9070000000,2125000000,26920000000,25448000000,1472000000,9521000000,50965000000,34480000000,1756000000,66618000000,2646000000
OXY,2023-12-31,2023,USD,74008000000,8375000000,1426000000,20911000000,19263000000,1648000000,9148000000,43659000000,30349000000,2022000000,59659000000,3224000000
OXY,2022-12-31,2022,USD,72609000000,8886000000,984000000,20765000000,20327000000,438000000,7757000000,42524000000,30085000000,2059000000,59287000000,3176000000
OXY,2021-12-31,2021,USD,75036000000,10211000000,2764000000,30388000000,30016000000,372000000,8324000000,54709000000,20327000000,1846000000,60656000000,2938000000
