ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
PDD,2025-12-31,2025,CNY,630044327000,518979892000,422308269000,5378795000,2880152000,2498643000,213737168000,216659171000,413385156000,,6169376000,
PDD,2024-12-31,2024,CNY,505034316000,415648232000,331559909000,10607140000,3191565000,7415575000,188422853000,191721192000,313313124000,,5943678000,
PDD,2023-12-31,2023,CNY,348078120000,294750472000,217209834000,10165901000,7875783000,2290118000,152900901000,160836513000,187241607000,,5084486000,
PDD,2022-12-31,2022,CNY,237119953000,216617876000,149438746000,16934324000,2446537000,14487787000,116889480000,119349042000,117770911000,,2460928000,
PDD,2021-12-31,2021,CNY,181209718000,160909168000,92943333000,12760334000,12333170000,427164000,93729714000,106095171000,75114547000,14196000.0,3141860000,
