ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
NFLX,2025-12-31,2025,USD,55596993000,13020191000,9062359000,14462836000,13463971000,998865000.0,10980930000,28981505000,26615488000,,2004350000,
NFLX,2024-12-31,2024,USD,53630374000,13100379000,9583739000,15582804000,13798351000,1784453000.0,10755400000,28886807000,24743567000,,1593756000,
NFLX,2023-12-31,2023,USD,48731992000,9918133000,7137886000,14543261000,14143417000,399844000.0,8860655000,28143679000,20588313000,,1491444000,
NFLX,2022-12-31,2022,USD,48594768000,9266473000,6058452000,14353076000,14353076000,,7930974000,27817367000,20777401000,,1398257000,
NFLX,2021-12-31,2021,USD,44584663000,8069825000,6027804000,15392895000,14693072000,699823000.0,8488966000,28735415000,15849248000,,1323453000,
