ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
NU,2025-12-31,2025,USD,74893877000,,32789707000,1897823000,299003000,1598820000.0,,63572315000,11321562000,,49794000,16308708000
NU,2024-12-31,2024,USD,49931214000,,23149467000,577951000,355070000,222881000.0,,42284138000,7647076000,,46223000,11240704000
NU,2023-12-31,2023,USD,43345195000,,22023407000,957218000,843623000,113595000.0,,36938810000,6406385000,,69753000,9257058000
NU,2022-12-31,2022,USD,29934872000,,16837954000,605921000,567592000,38329000.0,,25044089000,4890783000,,46464000,10517274000
NU,2021-12-31,2021,USD,19858681000,,10691957000,164875000,164875000,,,15416140000,4442541000,,20535000,8997883000
