ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
CMG,2025-12-31,2025,USD,8994531000,1466953000,1044607000,5075814000,4773434000,302380000,1188142000,6163924000,2830607000,49508000,7142371000,197123000
CMG,2024-12-31,2024,USD,9204374000,1780587000,1420665000,4540618000,4262782000,277836000,1168768000,5548828000,3655546000,48942000,6390253000,868025000
CMG,2023-12-31,2023,USD,8044362000,1620713000,1295447000,4051625000,3803551000,248074000,1030625000,4982155000,3062207000,39309000,5748586000,564488000
CMG,2022-12-31,2022,USD,6927504000,1175837000,899136000,3731410000,3495162000,236248000,921880000,4559481000,2368023000,35668000,5253549000,388055000
CMG,2021-12-31,2021,USD,6652958000,1381564000,1076319000,3520314000,3301601000,218713000,873682000,4355584000,2297374000,32826000,4887572000,274311000
