ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
CELH,2025-12-31,2025,USD,107999000,29451000,28050000,359442000,-36067000,323375000,1.266408979118693,-37608000.0,-1295680000,582764000,-45504000.0,698250000.0,-353474000
CELH,2024-12-31,2024,USD,145074000,7274000,19591000,262898000,-23390000,239508000,1.0252815541006053,-27500000.0,-101726000,-25966000,-2261000.0,,135206000
CELH,2023-12-31,2023,USD,226801000,3226000,21226000,141218000,-17433000,123785000,0.5363673391569607,-27462000.0,-14200000,-25221000,,,101797000
CELH,2022-12-31,2022,USD,-187282000,1917000,20665000,108182000,-8264000,99918000,0.44027019524382344,-11526000.0,-5672000,534112000,,-63000.0,636622000
CELH,2021-12-31,2021,USD,3937000,1264000,36475000,-96586000,-3150000,-99736000,-0.45059477824010696,,-1264000,71395000,,-94000.0,-26455000
