ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
EPAM,2025-12-31,2025,USD,377678000,166081000,176764000,654934000,-42243000,612691000,10.961855688547761,,-49047000,-651200000,-662159000.0,-2546000,-45313000
EPAM,2024-12-31,2024,USD,454533000,127104000,167297000,559168000,-32146000,527022000,9.199518223711772,,-884980000,-390407000,-398028000.0,-1857000,-716219000
EPAM,2023-12-31,2023,USD,417083000,132702000,147730000,562634000,-28415000,534219000,9.237908315896869,,-66768000,-165773000,-164924000.0,-2144000,330093000
EPAM,2022-12-31,2022,USD,419416000,140049000,99909000,464104000,-81629000,382475000,6.676004957148592,,-182927000,-2021000,,-13779000,279156000
EPAM,2021-12-31,2021,USD,481652000,145151000,111655000,572327000,-111501000,460826000,8.154624763320415,,-368924000,-59557000,,55000,143846000
