ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
SBUX,2025-09-30,2025,USD,1856700000,1771500000,318300000,4747500000,-2305500000,2442000000,2.1479461694080393,-2771400000,-2485400000,-2298000000,,493100000,-35900000
SBUX,2024-09-30,2024,USD,3762300000,1592400000,308300000,6095600000,-2777500000,3318100000,2.9273048081164537,-2585000000,-2699200000,-3718200000,-1266700000.0,136500000,-321800000
SBUX,2023-09-30,2023,USD,4124700000,1450300000,302700000,6008700000,-2333600000,3675100000,3.2164361981445824,-2431800000,-2270800000,-2990600000,-984400000.0,358600000,747300000
SBUX,2022-09-30,2022,USD,3283400000,1529400000,271500000,4397300000,-1841300000,2556000000,2.226674797456224,-2263300000,-2146300000,-5638000000,-4013000000.0,673100000,-3387000000
SBUX,2021-09-30,2021,USD,4200300000,1524100000,319100000,5989100000,-1470000000,4519100000,3.8297457627118643,-2119000000,-319500000,-3651000000,,-1681200000,2018600000
