ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
INTU,2025-07-31,2025,USD,36958000000,14107000000,4552000000,6639000000,6570000000,69000000,10370000000,17248000000,19710000000,,1502000000,94000000
INTU,2024-07-31,2024,USD,32132000000,9678000000,4074000000,6567000000,5997000000,570000000,7491000000,13696000000,18436000000,,1420000000,131000000
INTU,2023-07-31,2023,USD,27780000000,5557000000,3662000000,6689000000,6600000000,89000000,3790000000,10511000000,17269000000,,1438000000,105000000
INTU,2022-07-31,2022,USD,27734000000,5047000000,3281000000,7540000000,6957000000,583000000,3630000000,11293000000,16441000000,,1437000000,98000000
