ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
DPZ,2025-12-31,2025,USD,601704000,88827000,44640000,792062000,,792062000,23.291097313261705,-236861000,-70190000,-752093000,-357697000,-149528000,-30221000
DPZ,2024-12-31,2024,USD,584170000,87732000,43255000,624897000,,624897000,18.2281760298947,-209945000,-31229000,-532223000,-329557000,-17647000,61445000
DPZ,2023-12-31,2023,USD,519118000,80640000,37514000,590864000,,590864000,16.842475405822494,-169772000,-106917000,-476358000,-269025000,-40807000,7589000
DPZ,2022-12-31,2022,USD,452263000,80251000,28709000,475317000,,475317000,13.41955912805404,-157531000,-53681000,-515949000,-293740000,-55676000,-94313000
DPZ,2021-12-31,2021,USD,510467000,72923000,28670000,654206000,,654206000,18.10285732248467,-139399000,-142723000,-522833000,-1320902000,939788000,-11350000
