ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
TEAM,2026-06-30,2026,USD,6103529000,2797122000,1239512000,1232910000,1184401000,48509000,3571128000,5045087000,1058442000,,200361000,213147000
TEAM,2025-06-30,2025,USD,6041970000,3891237000,2937142000,1239331000,1189167000,50164000,3180859000,4696316000,1345654000,,274245000,221942000
TEAM,2024-06-30,2024,USD,5212133000,3076264000,2338903000,1249338000,1200385000,48953000,2610126000,4179282000,1032851000,,258783000,223221000
TEAM,2023-06-30,2023,USD,4106779000,2736364000,2112550000,1282358000,1199928000,82430000,2027590000,3452107000,654672000,,265597000,225538000
TEAM,2022-06-30,2022,USD,3326830000,1896953000,1458559000,1314491000,1273853000,40638000,1594056000,2999458000,327372000,,377938000,159064000
