ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
MMM,2025-12-31,2025,USD,37733000000,16387000000,5933000000,12602000000,10932000000,1670000000,9595000000,32986000000,4747000000,3661000000,7101000000,
MMM,2024-12-31,2024,USD,39868000000,15884000000,7728000000,13044000000,11125000000,1919000000,11256000000,35974000000,3894000000,3698000000,7388000000,2505000000.0
MMM,2023-12-31,2023,USD,50580000000,16379000000,5785000000,16751000000,13612000000,3139000000,15297000000,45712000000,4868000000,3944000000,8347000000,210000000.0
MMM,2022-12-31,2022,USD,46455000000,14688000000,3893000000,16855000000,14656000000,2199000000,9523000000,31685000000,14770000000,5372000000,10007000000,967000000.0
MMM,2021-12-31,2021,USD,47072000000,15403000000,4765000000,18310000000,16740000000,1570000000,9035000000,31955000000,15117000000,4985000000,10287000000,262000000.0
