ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
FIVE,2026-01-31,2026,USD,4937019000,1916723000,932207000,2032189000,1731041000,301148000,954006000,2743729000,2193290000,846609000,3000035000,
FIVE,2025-01-31,2025,USD,4339574000,1351367000,528791000,1981567000,1706704000,274863000,756442000,2531247000,1808327000,659500000,2968270000,
FIVE,2024-01-31,2024,USD,3872037000,1203542000,460088000,1738550000,1497586000,240964000,715926000,2287081000,1584956000,584627000,2643728000,7791000.0
FIVE,2023-01-31,2023,USD,3324911000,1066379000,399169000,1496751000,1296975000,199776000,602560000,1962982000,1361929000,527720000,2244662000,
FIVE,2022-01-31,2022,USD,2880460000,904739000,342114000,1298993000,1135456000,163537000,586901000,1760176000,1120284000,455104000,1928892000,37717000.0
