ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
XP,2025-12-31,2025,BRL,396528353000,148947314000,73113223000,104221326000,29569581000,74651745000,209528745000,372980645000,23547708000,,804126000,212555543000
XP,2024-12-31,2024,BRL,347456760000,158062038000,74908950000,115133837000,33292937000,81840900000,196140399000,327409523000,20047237000,,763097000,157654012000
XP,2023-12-31,2023,BRL,249040678000,119514712000,54410403000,68559158000,27725421000,40833737000,124095996000,229589834000,19450844000,,655166000,113983209000
XP,2022-12-31,2022,BRL,192034613000,76119017000,41302794000,35521851000,1865880000,33655971000,105399372000,174992403000,17042210000,,569385000,102574027000
XP,2021-12-31,2021,BRL,139340402000,62542979000,36223669000,28210127000,267715000,27942412000,75246904000,124920773000,14419629000,,598473000,62893642000
