ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
FISV,2025-12-31,2025,USD,80133000000,24654000000,798000000,29123000000,27758000000,1365000000,23890000000,54324000000,25809000000,,3084000000,1046000000
FISV,2024-12-31,2024,USD,77176000000,23477000000,1236000000,24956000000,23730000000,1226000000,22157000000,49490000000,27686000000,,2374000000,1506000000
FISV,2023-12-31,2023,USD,90890000000,34811000000,1204000000,23236000000,22363000000,873000000,33552000000,60221000000,30669000000,,2161000000,2262000000
FISV,2022-12-31,2022,USD,83869000000,27544000000,902000000,21542000000,20950000000,592000000,26458000000,52181000000,31688000000,,1958000000,2403000000
FISV,2021-12-31,2021,USD,76249000000,18870000000,835000000,21237000000,20729000000,508000000,18295000000,44299000000,31950000000,,1742000000,2561000000
