ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
ASML,2025-12-31,2025,EUR,9609400000,1025900000,202300000,,-1631200000,-1631200000,-4.198712998712999,-2550300000,,-8670500000,-5950000000,-312500000,-8670500000
ASML,2024-12-31,2024,EUR,7571600000,918600000,172600000,,-2083100000,-2083100000,-5.296465802186626,-2452900000,,-2832100000,-500000000,-3200000,-2832100000
ASML,2023-12-31,2023,EUR,7839000000,739800000,134800000,,-2196200000,-2196200000,-5.576942610462163,-2348300000,,-3003900000,-1000000000,245000000,-3003900000
ASML,2022-12-31,2022,EUR,5624200000,583600000,68900000,,-1319300000,-1319300000,-3.3173246165451347,-2559800000,,-7138300000,-4639700000,-20600000,-7138300000
ASML,2021-12-31,2021,EUR,5883200000,471000000,117500000,,-940300000,-940300000,-2.294533918984871,-1368300000,,-9891700000,-8560300000,-12100000,-9891700000
