ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
MP,2025-12-31,2025,USD,3864160000,2165801000,1830286000,1007170000,939759000,67411000.0,299049000,1885403000,1978757000,171560000,1383031000,
MP,2024-12-31,2024,USD,2333558000,1031322000,850868000,914527000,914527000,,164019000,1278678000,1054880000,107905000,1260176000,
MP,2023-12-31,2023,USD,2336452000,1131177000,997844000,688809000,688809000,,108550000,970673000,1365779000,95182000,1168119000,9673000.0
MP,2022-12-31,2022,USD,2237787000,1293828000,1182345000,678459000,678459000,,97481000,925153000,1312634000,57554000,935842000,
MP,2021-12-31,2021,USD,1889666000,1276807000,1179297000,691009000,674927000,16082000.0,59543000,880934000,1008732000,38692000,610612000,
