ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
DVA,2025-12-31,2025,USD,1078716000,715348000,139953000,1886500000,-575864000,1310636000,17.65713284923276,,-654949000,-1374780000,-1792999000,823435000,-143229000
DVA,2024-12-31,2024,USD,1250737000,723860000,102788000,2022038000,-555443000,1466595000,17.255885917332424,,-771429000,-816937000,-1385932000,1109097000,433672000
DVA,2023-12-31,2023,USD,956978000,745443000,112375000,2059031000,-567985000,1491046000,16.423020156404892,,-771800000,-1170495000,-272219000,-552615000,116736000
DVA,2022-12-31,2022,USD,781643000,732602000,95427000,1564570000,-603429000,961141000,10.33573855815554,,-630347000,-1121128000,-802228000,-11279000,-186905000
DVA,2021-12-31,2021,USD,1211762000,680615000,102209000,1930876000,-641465000,1289411000,12.253264278247649,,-784733000,-1082966000,-1598627000,754255000,63177000
