ticker,date,fiscal_year,currency,revenue,cogs,gross_profit,operating_income,net_income,eps,diluted_eps,ebit,ebitda,gross_margin,oper_margin,profit_margin,div_per_shr,shares_avg,shares_diluted
HIMS,2025-12-31,2025,USD,2347637000,614259000,1733378000,105613000,128365000,0.5706144100717824,0.4970945594596909,105613000,160115000,73.83500941585092,4.498693792950103,5.467838511660875,,224959268,258230547
HIMS,2024-12-31,2024,USD,1476514000,303379000,1173135000,61903000,126038000,0.583673993137239,0.5322351177411103,61903000,78991000,79.45302245694927,4.19251019631375,8.536187262701201,,215939037,236808876
HIMS,2023-12-31,2023,USD,872000000,157051000,714949000,-29453000,-23546000,-0.11247477796334306,-0.11247477796334306,-29453000,-19938000,81.98956422018348,-3.377637614678899,-2.700229357798165,,209344712,209344712
HIMS,2022-12-31,2022,USD,526916000,118194000,408722000,-68697000,-65678000,-0.3211384999871893,-0.3211384999871893,-68697000,-61223000,77.56872063099242,-13.037561964335872,-12.464605364042844,,204516120,204516120
HIMS,2021-12-31,2021,USD,271878000,67384000,204494000,-115042000,-107659000,-0.5763899458649384,-0.5763899458649384,-115042000,-110967000,75.21535394551968,-42.31383193932572,-39.59827569718771,,186781537,186781537
