ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
MNSO,2025-12-31,2025,CNY,28633522000,14086292000,7033696000,10831016000,8129214000,2701802000,8472930000,17914251000,10719271000,3691238000,5636779000,5688375000.0
MNSO,2024-12-31,2024,CNY,18120128000,11655501000,6697073000,3109759000,1907447000,1202312000,5727189000,7764606000,10355522000,2750389000,3970167000,302149000.0
MNSO,2023-06-30,2023,CNY,13447713000,9904005000,7276257000,892949000,564016000,328933000,3885595000,4529445000,8918268000,1450519000,1380563000,173870000.0
MNSO,2022-06-30,2022,CNY,11281788000,8072562000,5795893000,658013000,399571000,258442000,3788671000,4254388000,7027400000,1188095000,1211465000,
