ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
AMZN,2025-12-31,2025,USD,77670000000,65756000000,19467000000,139514000000,-131819000000,7695000000,0.7221283783783784,,-142545000000,9661000000,,9661000000,6630000000
AMZN,2024-12-31,2024,USD,59248000000,52795000000,22011000000,115877000000,-82999000000,32878000000,3.1393106082306885,,-94342000000,-11812000000,,-11812000000,9723000000
AMZN,2023-12-31,2023,USD,30425000000,48663000000,24023000000,84946000000,-52729000000,32217000000,3.1266498447204967,,-49833000000,-15879000000,,-15879000000,19234000000
AMZN,2022-12-31,2022,USD,-2722000000,41921000000,19621000000,46752000000,-63645000000,-16893000000,-1.6579644714888606,,-37601000000,9718000000,-6000000000.0,15718000000,18869000000
AMZN,2021-12-31,2021,USD,33364000000,34433000000,12757000000,46327000000,-61053000000,-14726000000,-1.4551383399209485,,-58154000000,6291000000,,6291000000,-5536000000
