ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
ULTA,2026-01-31,2026,USD,6999294000,3144146000,494243000,2182061000,1813103000,368958000,2224342000,4195843000,2803451000,2181127000,3247136000,
ULTA,2025-01-31,2025,USD,6001693000,3028808000,703201000,1923234000,1635120000,288114000,1779478000,3513340000,2488353000,1968214000,2849165000,
ULTA,2024-01-31,2024,USD,5707011000,2836518000,766594000,1911092000,1627271000,283821000,1658191000,3427683000,2279328000,1742136000,2756865000,
ULTA,2023-01-31,2023,USD,5370411000,2709304000,737877000,1903176000,1619883000,283293000,1681775000,3410600000,1959811000,1603451000,2570536000,
ULTA,2022-01-31,2022,USD,4764379000,2281183000,431560000,1846756000,1572638000,274118000,1558010000,3229006000,1535373000,1499218000,2396732000,
