ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
TEP.PA,2025-12-31,2025,EUR,11479000000,3636000000,1032000000,4916000000,3765000000,1151000000,3071000000,7382000000,4097000000,,1291000000,
TEP.PA,2024-12-31,2024,EUR,12074000000,3754000000,1137000000,4907000000,3578000000,1329000000,3362000000,7518000000,4556000000,,1342000000,
TEP.PA,2023-12-31,2023,EUR,12068000000,3604000000,993000000,5378000000,4415000000,963000000,2766000000,7844000000,4224000000,,1454000000,
TEP.PA,2022-12-31,2022,EUR,8895000000,2910000000,883000000,3400000000,2530000000,870000000,2288000000,5225000000,3670000000,,1239000000,
TEP.PA,2021-12-31,2021,EUR,8346000000,2776000000,883000000,3487000000,2784000000,703000000,2039000000,5189000000,3157000000,,1213000000,
