ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
SAP,2025-12-31,2025,EUR,70362000000,20256000000,9772000000,7476000000,5624000000,1852000000,17416000000,25288000000,45074000000,,4497000000,6722000000
SAP,2024-12-31,2024,EUR,74237000000,21401000000,11238000000,10651000000,6720000000,3931000000,19082000000,28431000000,45806000000,,4493000000,6548000000
SAP,2023-12-31,2023,EUR,68331000000,20571000000,11468000000,8791000000,7354000000,1437000000,14641000000,24925000000,43406000000,,4276000000,5249000000
SAP,2022-12-31,2022,EUR,72159000000,18522000000,9861000000,13085000000,8752000000,4333000000,17453000000,29311000000,42848000000,,4934000000,5294000000
SAP,2021-12-31,2021,EUR,71174000000,20044000000,11656000000,15143000000,10980000000,4163000000,16136000000,29651000000,41523000000,,4977000000,5954000000
