ticker,date,fiscal_year,currency,revenue,cogs,gross_profit,operating_income,net_income,eps,diluted_eps,ebit,ebitda,gross_margin,oper_margin,profit_margin,div_per_shr,shares_avg,shares_diluted
MNDY,2025-12-31,2025,USD,1231997000,133099000,1098898000,-1748000,118742000,2.3081785119936566,2.236744132987476,-1748000,12057000,89.19648343299538,-0.14188346237856098,9.638172820226023,,51444028,53086984
MNDY,2024-12-31,2024,USD,971995000,103691000,868304000,-21034000,32372000,0.6486279881053344,0.6175408224204632,-21034000,-9176000,89.33214677030232,-2.164002901249492,3.3304698069434515,,49908423,52420826
MNDY,2023-12-31,2023,USD,729695000,80645000,649050000,-38585000,-1877000,-0.03880795043201292,-0.03880795043201292,-38585000,-29562000,88.94812216062876,-5.287825735409999,-0.25723076079731944,,48366378,48366378
MNDY,2022-12-31,2022,USD,519029000,66528000,452501000,-152015000,-136867000,-2.9880548975810655,-2.9880548975810655,-152015000,-143448000,87.18221910529084,-29.288344196567053,-26.369817486113494,,45804714,45804714
MNDY,2021-12-31,2021,USD,308150000,39013000,269137000,-126125000,-129294000,-4.262626085462333,-4.262626085462333,-126125000,-123379000,87.33960733409054,-40.92974200876196,-41.95813727080967,,30332006,30332006
