ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
PFE,2025-12-31,2025,USD,208160000000,42898000000,13596000000,63961000000,60807000000,3154000000,36984000000,121385000000,86775000000,10654000000,19317000000,1622000000
PFE,2024-12-31,2024,USD,213396000000,50358000000,20477000000,63649000000,56703000000,6946000000,42995000000,124899000000,88497000000,10851000000,18393000000,2227000000
PFE,2023-12-31,2023,USD,226501000000,43333000000,12690000000,70845000000,60499000000,10346000000,47794000000,137213000000,89288000000,10189000000,18940000000,15368000000
PFE,2022-12-31,2022,USD,197205000000,51259000000,22732000000,34859000000,31925000000,2934000000,42138000000,101289000000,95916000000,8981000000,16274000000,15069000000
PFE,2021-12-31,2021,USD,181476000000,59693000000,31069000000,36998000000,34757000000,2241000000,42671000000,104014000000,77462000000,9059000000,14882000000,21526000000
