ticker,date,fiscal_year,currency,revenue,cogs,gross_profit,operating_income,net_income,eps,diluted_eps,ebit,ebitda,gross_margin,oper_margin,profit_margin,div_per_shr,shares_avg,shares_diluted
GPN,2025-12-31,2025,USD,7705878000,2113381000,5592497000,1471866000,1400107000,5.794329440393322,5.785374863640872,1471866000,2887243000,72.57442954586097,19.100561934668576,18.1693377445114,0.9871168792471258,241634000,242008000
GPN,2024-12-31,2024,USD,7735970000,2033471000,5702499000,1701366000,1570365000,6.175464330235832,6.162039671172674,1701366000,3563697000,73.71407851891877,21.992923964286316,20.2995228781911,0.9941798962605833,254291000,254845000
GPN,2023-12-31,2023,USD,7379784000,2068295000,5311489000,1452358000,986233000,3.7768471925430633,3.768592041207804,1452358000,3229050000,71.9735022054846,19.68022370302437,13.363981926842303,0.9973384496373399,261126000,261698000
GPN,2022-12-31,2022,USD,8975515000,3778617000,5196898000,1672320000,111493000,0.40514769741743006,0.40458167619821755,1672320000,3334775000,57.90083354548457,18.63202278643621,1.2421905595389233,0.9955085740449361,275191000,275576000
GPN,2021-12-31,2021,USD,8523762000,3773725000,4750037000,1358876000,965460000,3.298969776699527,3.2875788728125883,1358876000,3050260000,55.72700176283664,15.942209554889027,11.326688849360176,0.8874818472262562,292655000,293669000
