ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
WIX,2025-12-31,2025,USD,50646000,31453000,237376000,582858000,-8553000,574305000,10.338382036955677,,-902148000,-42998000,-574999000,575000000.0,-362288000
WIX,2024-12-31,2024,USD,138322000,31115000,240721000,497415000,-17813000,479602000,8.629137344634794,,-35466000,-406726000,-466302000,,55223000
WIX,2023-12-31,2023,USD,33137000,26446000,224625000,248246000,-63021000,185225000,3.259284248685579,,566714000,-450024000,-127017000,-362667000.0,364936000
WIX,2022-12-31,2022,USD,-424863000,22857000,236836000,37152000,-68554000,-31402000,-0.5414757453973527,,-54658000,-189163000,-231873000,,-206669000
WIX,2021-12-31,2021,USD,-117209000,18881000,221391000,65685000,-35770000,29915000,0.5247863164498503,,376869000,-160057000,-200000000,,282497000
