ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
AAPL,2025-09-30,2025,USD,359241000000,147957000000,54697000000,98657000000,78328000000,20329000000,165631000000,285508000000,73733000000,5718000000,49834000000,77723000000
AAPL,2024-09-30,2024,USD,364980000000,152987000000,65171000000,106629000000,85750000000,20879000000,176392000000,308030000000,56950000000,7286000000,45680000000,91479000000
AAPL,2023-09-30,2023,USD,352583000000,143566000000,61555000000,111088000000,95281000000,15807000000,145308000000,290437000000,62146000000,6331000000,43715000000,100544000000
AAPL,2022-09-30,2022,USD,352755000000,135405000000,48304000000,132480000000,109707000000,22773000000,153982000000,302083000000,50672000000,4946000000,42117000000,120805000000
AAPL,2021-09-30,2021,USD,351002000000,134836000000,62639000000,136522000000,119381000000,17141000000,125481000000,287912000000,63090000000,6580000000,49527000000,127877000000
