ticker,date,fiscal_year,currency,total_assets,current_assets,cash_and_equiv,total_debt,lt_debt,st_debt,current_liabilities,total_liabilities,total_equity,inventory,net_fixed_assets,long_term_invest
WDAY,2026-01-31,2026,USD,18074000000,8429000000,5443000000,3821000000,3691000000,130000000,6378000000,10269000000,7805000000,,1812000000,233000000
WDAY,2025-01-31,2025,USD,17977000000,10545000000,8017000000,3362000000,3263000000,99000000,5548000000,8943000000,9034000000,,1575000000,247000000
WDAY,2024-01-31,2024,USD,16452000000,9939000000,7813000000,3296000000,3207000000,89000000,5055000000,8370000000,8082000000,,1523000000,248000000
WDAY,2023-01-31,2023,USD,13486000000,8108000000,6121000000,3249000000,3158000000,91000000,4628000000,7901000000,5585000000,,1450000000,263000000
WDAY,2022-01-31,2022,USD,10498505000,5214065000,3644161000,2102756000,799810000,1302946000,5067855000,5963423000,4535082000,,1370883000,256759000
