ticker,date,fiscal_year,currency,revenue,cogs,gross_profit,operating_income,net_income,eps,diluted_eps,ebit,ebitda,gross_margin,oper_margin,profit_margin,div_per_shr,shares_avg,shares_diluted
OKLO,2025-12-31,2025,USD,,,,-139294000,-105663000,-0.7219796275104965,-0.7219796275104965,-139294000,-138772000,,,,,146351775,146351775
OKLO,2024-12-31,2024,USD,,,,-52801000,-73616000,-0.7442724732024856,-0.7442724732024856,-52801000,-52533000,,,,,98910013,98910013
OKLO,2023-12-31,2023,USD,,,,-18636000,-32173000,-0.4575211786102784,-0.4575211786102784,-18636000,-18561000,,,,,70320242,70320242
OKLO,2022-12-31,2022,USD,,,,-10024811,-10023891,-0.14254630978090208,-0.14254630978090208,-10024811,-9995279,,,,,70320242,70320242
OKLO,2021-12-31,2021,USD,,,,-5161410,-5156536,-0.0733293267107926,-0.0733293267107926,-5161410,-5158840,,,,,70320242,70320242
