ticker,date,fiscal_year,currency,net_income,depr_amort,stock_based_comp,operating_cash_flow,capex,free_cash_flow,fcf_per_share,dividends_paid,investing_cf,financing_cf,stock_buyback,debt_change,net_change_cash
TSLA,2025-12-31,2025,USD,3855000000,6148000000,2825000000,14747000000,-8527000000,6220000000,1.9288316923792541,,-15478000000,1139000000,,-64000000,408000000
TSLA,2024-12-31,2024,USD,7153000000,5368000000,1999000000,14923000000,-11342000000,3581000000,1.113495024875622,,-18787000000,3853000000,,2863000000,-11000000
TSLA,2023-12-31,2023,USD,14974000000,4667000000,1812000000,13256000000,-8899000000,4357000000,1.3729320939026313,,-15584000000,2589000000,,2116000000,261000000
TSLA,2022-12-31,2022,USD,12587000000,3747000000,1560000000,14724000000,-7172000000,7552000000,2.412779552715655,,-11973000000,-3527000000,,-3866000000,-776000000
TSLA,2021-12-31,2021,USD,5644000000,2911000000,2121000000,11497000000,-8014000000,3483000000,1.1770868536667793,,-7868000000,-5203000000,,-5732000000,-1574000000
