Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,EMA_100,EMA_200,RSI_14,MACD,MACD_Signal,MACD_Hist,MACD_Hist_Subiendo,ATR_14,VWAP,ADX_14,Plus_DI,Ichimoku_Tenkan,Ichimoku_Kijun,Ichimoku_Senkou_A,Ichimoku_Senkou_B,Ichimoku_Chikou,Pivot_PP,Pivot_R1,Pivot_R2,Pivot_R3,Pivot_S1,Pivot_S2,Pivot_S3,fib_236,fib_382,fib_500,fib_618,fib_786,BB_PctB,BB_Width,Vol_SMA_10,Vol_SMA_20,VolRel10,VolRel20,Stoch_K,Stoch_D,Cuerpo,Mecha_Sup,Mecha_Inf,Position_52w_Pct,RS_vs_SPY,Distance_to_EMA_20_pct,Distance_to_SMA_200_pct,Distance_to_BUY_ZONE_pct,Swing_High_20,Distancia_EMA_20,TP_Dinamico,Vol_Dryup,Vol_Climax,BB_Squeeze,BB_Breakout,MACD_Cross_Up,Golden_Cross,SMA20_Cross_Up,Oversold,Overbought,Trend_Up,Breakout_Vol,TP_Agotamiento,Vol_Climax_Up,MACD_Divergence,Trend_Weakness,Overextended,Exhaustion_Gap,Stoch_Extreme,Stop_Loss_Triggered,BUY_ZONE,ACC,REB,Current_PE,PE_5y_mean,PE_5y_max,PE_5y_min,PE_5y_pct,ROIC,ROE,Net_Margin
2026-07-22,203.72,206.135,202.3,204.87,1033757,,,,192.0855,187.0714,184.9773,183.8402,80.8493,5.5532,3.3152,2.2379,False,6.688,192.1141889646132,,9.612057364758355,197.49,,,,,237.55393333333336,240.55556666666672,244.80113333333335,247.8027666666667,233.30836666666673,230.30673333333337,226.06116666666674,237.15988000000002,229.83506,223.91500000000002,217.99494,209.56638,,,1247822.1,,0.8284,,83.2547,,1.15,1.265,1.42,,,6.6556,,,,12.7845,,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,,,,,,,,
2026-07-23,203.48,206.51,198.83,201.31,1177965,,,,192.964,187.6298,185.3007,184.014,73.9716,5.5722,3.7666,1.8055,False,6.8773,192.7423359117728,,9.347502762706377,200.285,,,,,237.55393333333336,240.55556666666672,244.80113333333335,247.8027666666667,233.30836666666673,230.30673333333337,226.06116666666674,237.15988000000002,229.83506,223.91500000000002,217.99494,209.56638,,,1236712.6,,0.9525,,73.9256,79.1317,2.17,3.03,2.48,,,4.3252,,,,8.346,,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,,,,,,,,
2026-07-24,201.61,206.0,200.715,203.19,511820,,,,193.9379,188.24,185.655,184.2048,88.0216,5.6735,4.148,1.5255,False,6.617,193.02010088355803,,9.715288085278646,200.83749999999998,,,,,237.55393333333336,240.55556666666672,244.80113333333335,247.8027666666667,233.30836666666673,230.30673333333337,226.06116666666674,237.15988000000002,229.83506,223.91500000000002,217.99494,209.56638,,,1204118.2,,0.4251,,78.8522,78.6775,1.58,2.81,0.895,,,4.7706,,,,9.2521,,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,,,,,,,,
2026-07-27,203.33,208.35,203.33,207.14,988818,,,,195.1953,188.9812,186.0804,184.433,89.5721,6.0034,4.5191,1.4843,False,6.6627,193.66106455016185,,10.720698989574128,201.29500000000002,,,,,237.55393333333336,240.55556666666672,244.80113333333335,247.8027666666667,233.30836666666673,230.30673333333337,226.06116666666674,237.15988000000002,229.83506,223.91500000000002,217.99494,209.56638,,,1179726.0,,0.8382,,89.2034,80.6604,3.81,1.21,0.0,,,6.1194,,,,11.9447,,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,,,,,,,,
2026-07-28,207.49,209.23,205.765,207.99,951244,,,,196.4138,189.7266,186.5143,184.6674,88.4963,6.2612,4.8675,1.3937,False,6.3227,194.2834855474109,,11.297201118422917,202.365,,,,,237.55393333333336,240.55556666666672,244.80113333333335,247.8027666666667,233.30836666666673,230.30673333333337,226.06116666666674,237.15988000000002,229.83506,223.91500000000002,217.99494,209.56638,,,1177432.3,,0.8079,,88.7047,85.5867,0.5,1.24,1.725,,,5.8938,,,,11.5762,,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,,,,,,,,
2026-07-30,211.35,220.53,208.89,219.17,978426,195.0815,,,198.5811,190.8813,187.1609,185.0107,90.5503,7.2837,5.3507,1.9329,True,6.6605,195.241695428378,,10.724148100485275,207.23125,,,,,237.55393333333336,240.55556666666672,244.80113333333335,247.8027666666667,233.30836666666673,230.30673333333337,226.06116666666674,237.15988000000002,229.83506,223.91500000000002,217.99494,209.56638,1.0045,0.2448,1187229.3,1118775.05,0.8241,0.8746,96.3054,91.4045,7.82,1.36,2.46,97.1326,,10.368,,,220.53,20.5889,241.1189,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,,,,,,,,
2026-07-31,221.64,223.0,213.46,217.13,987241,196.806,,,200.3476,191.9106,187.7544,185.3303,84.7097,7.8391,5.8484,1.9906,True,6.8934,196.19761954152045,,10.361888972359669,210.91500000000002,,,,,237.55393333333336,240.55556666666672,244.80113333333335,247.8027666666667,233.30836666666673,230.30673333333337,226.06116666666674,237.15988000000002,229.83506,223.91500000000002,217.99494,209.56638,0.9058,0.2545,1167630.3,1105274.1,0.8455,0.8932,82.5764,89.1955,4.51,1.36,3.67,88.2365,,8.3766,,,223.0,16.7824,239.7824,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,,,,,,,,
2026-08-03,219.13,221.36,213.3,216.7,862899,198.5195,,,201.905,192.8828,188.3276,185.6424,82.902,8.1505,6.3088,1.8417,False,7.1645,196.9428589007284,,8.972857107250572,210.91500000000002,,,,,237.55393333333336,240.55556666666672,244.80113333333335,247.8027666666667,233.30836666666673,230.30673333333337,226.06116666666674,237.15988000000002,229.83506,223.91500000000002,217.99494,209.56638,0.8553,0.2578,1016257.1,1104732.3,0.8491,0.7811,80.666,86.5159,2.43,2.23,3.4,87.3747,,7.3277,,,223.0,14.795,237.795,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,,,,,,,,
2026-08-04,215.18,222.56,214.69,222.3,712768,200.8145,,,203.8474,194.0364,189.0003,186.0072,84.528,8.7484,6.7967,1.9517,True,7.3512,197.59757096143144,,8.744868462603545,210.91500000000002,,,,,237.55393333333336,240.55556666666672,244.80113333333335,247.8027666666667,233.30836666666673,230.30673333333337,226.06116666666674,237.15988000000002,229.83506,223.91500000000002,217.99494,209.56638,0.9218,0.2536,938123.5,1089965.4,0.7598,0.6539,97.7897,87.0107,7.12,0.26,0.49,98.5972,,9.0522,,,223.0,18.4526,241.4526,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,,,,,,,,
2026-08-05,224.57,226.0,220.58,224.16,614228,203.21,,,205.7819,195.2177,189.6965,186.3868,85.3348,9.2655,7.2905,1.975,True,7.3655,198.22213019668774,,8.727907484180673,212.41500000000002,,,,,237.55393333333336,240.55556666666672,244.80113333333335,247.8027666666667,233.30836666666673,230.30673333333337,226.06116666666674,237.15988000000002,229.83506,223.91500000000002,217.99494,209.56638,0.9234,0.2435,881916.6,1068771.95,0.6965,0.5747,94.3437,90.9331,0.41,1.43,3.58,96.5217,,8.9309,,,226.0,18.3781,244.3781,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,,,,,,,,
