Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,EMA_100,EMA_200,RSI_14,MACD,MACD_Signal,MACD_Hist,MACD_Hist_Subiendo,ATR_14,VWAP,ADX_14,Plus_DI,Ichimoku_Tenkan,Ichimoku_Kijun,Ichimoku_Senkou_A,Ichimoku_Senkou_B,Ichimoku_Chikou,Pivot_PP,Pivot_R1,Pivot_R2,Pivot_R3,Pivot_S1,Pivot_S2,Pivot_S3,fib_236,fib_382,fib_500,fib_618,fib_786,BB_PctB,BB_Width,Vol_SMA_10,Vol_SMA_20,VolRel10,VolRel20,Stoch_K,Stoch_D,Cuerpo,Mecha_Sup,Mecha_Inf,Position_52w_Pct,RS_vs_SPY,Distance_to_EMA_20_pct,Distance_to_SMA_200_pct,Distance_to_BUY_ZONE_pct,Swing_High_20,Distancia_EMA_20,TP_Dinamico,Vol_Dryup,Vol_Climax,BB_Squeeze,BB_Breakout,MACD_Cross_Up,Golden_Cross,SMA20_Cross_Up,Oversold,Overbought,Trend_Up,Breakout_Vol,TP_Agotamiento,Vol_Climax_Up,MACD_Divergence,Trend_Weakness,Overextended,Exhaustion_Gap,Stoch_Extreme,Stop_Loss_Triggered,BUY_ZONE,ACC,REB,Current_PE,PE_5y_mean,PE_5y_max,PE_5y_min,PE_5y_pct,ROIC,ROE,Net_Margin
2026-07-22,3.51,3.52,3.34,3.35,44504990,,,,3.7437,3.8234,3.8551,3.8721,25.8929,-0.096,-0.0438,-0.0522,False,0.1621,3.7823835815103495,,176.21145374449335,3.6999999999999997,,,,,3.5066666666666664,3.5433333333333326,3.576666666666666,3.6133333333333324,3.4733333333333327,3.4366666666666665,3.403333333333333,3.80126,3.69687,3.6125,3.52813,3.40801,,,34008246.0,,1.3087,,1.3889,,0.16,0.01,0.01,,,-10.5153,,,,-0.3937,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
2026-07-23,3.31,3.39,3.255,3.3,34851287,,,,3.7014,3.8028,3.8441,3.8664,24.1379,-0.1188,-0.0588,-0.0601,False,0.1625,3.7562322718031913,,175.82417582417574,3.6574999999999998,,,,,3.5066666666666664,3.5433333333333326,3.576666666666666,3.6133333333333324,3.4733333333333327,3.4366666666666665,3.403333333333333,3.80126,3.69687,3.6125,3.52813,3.40801,,,34609148.3,,1.007,,5.5901,2.9111,0.01,0.08,0.045,,,-10.8446,,,,-0.4014,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,
2026-07-24,3.3,3.4,3.3,3.31,57829555,,,,3.6641,3.7835,3.8335,3.8609,25.8929,-0.1346,-0.074,-0.0607,False,0.1461,3.7205877356236625,,244.4987775061124,3.6125,,,,,3.5066666666666664,3.5433333333333326,3.576666666666666,3.6133333333333324,3.4733333333333327,3.4366666666666665,3.403333333333333,3.80126,3.69687,3.6125,3.52813,3.40801,,,37898392.2,,1.5259,,6.8323,4.6037,0.01,0.09,0.0,,,-9.6647,,,,-0.3541,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,
2026-07-27,3.38,3.41,3.32,3.35,67608441,,,,3.6342,3.7665,3.824,3.8558,23.1481,-0.1422,-0.0876,-0.0546,True,0.1429,3.688009293754952,,249.9999999999999,3.5725,,,,,3.5066666666666664,3.5433333333333326,3.576666666666666,3.6133333333333324,3.4733333333333327,3.4366666666666665,3.403333333333333,3.80126,3.69687,3.6125,3.52813,3.40801,,,40805725.0,,1.6568,,11.8012,8.0745,0.03,0.03,0.03,,,-7.8204,,,,-0.2842,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
2026-07-28,3.34,3.45,3.31,3.45,66780191,,,,3.6167,3.7541,3.8166,3.8518,33.0189,-0.1386,-0.0978,-0.0408,True,0.1386,3.6646858448447714,,309.2783505154638,3.5549999999999997,,,,,3.5066666666666664,3.5433333333333326,3.576666666666666,3.6133333333333324,3.4733333333333327,3.4366666666666665,3.403333333333333,3.80126,3.69687,3.6125,3.52813,3.40801,,,44097044.1,,1.5144,,24.2236,14.2857,0.11,0.0,0.03,,,-4.6083,,,,-0.1667,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
2026-07-30,3.355,3.41,3.31,3.4,44346141,3.6665,,,3.596,3.7402,3.8083,3.8473,26.9231,-0.1382,-0.1059,-0.0323,True,0.1414,3.6496523179862024,,303.0303030303029,3.4675000000000002,,,,,3.5066666666666664,3.5433333333333326,3.576666666666666,3.6133333333333324,3.4733333333333327,3.4366666666666665,3.403333333333333,3.80126,3.69687,3.6125,3.52813,3.40801,0.2208,0.2604,46036514.0,42971817.85,0.9633,1.032,18.0124,18.0124,0.045,0.01,0.045,18.0124,,-5.4513,,,4.06,-0.196,3.864,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,
2026-07-31,3.43,3.51,3.4,3.5,42168237,3.647,,,3.5869,3.7308,3.8022,3.8438,30.2752,-0.1283,-0.1104,-0.0179,True,0.1407,3.641249941187264,,304.56852791878157,3.4675000000000002,,,,,3.5066666666666664,3.5433333333333326,3.576666666666666,3.6133333333333324,3.4733333333333327,3.4366666666666665,3.403333333333333,3.80126,3.69687,3.6125,3.52813,3.40801,0.3439,0.2581,46543661.5,42813642.7,0.906,0.9849,30.4348,24.2236,0.07,0.01,0.03,30.4348,,-2.4223,,,4.06,-0.0869,3.9731,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,
2026-08-03,3.545,3.68,3.54,3.67,65261427,3.6355,,,3.5948,3.7284,3.7996,3.8421,39.2,-0.1055,-0.1094,0.0039,True,0.1436,3.640490593770352,,298.50746268656695,3.4675000000000002,,,,,3.5066666666666664,3.5433333333333326,3.576666666666666,3.6133333333333324,3.4733333333333327,3.4366666666666665,3.403333333333333,3.80126,3.69687,3.6125,3.52813,3.40801,0.5379,0.2507,48884496.9,44507304.6,1.335,1.4663,58.042,35.4964,0.125,0.01,0.005,51.5528,,2.0919,,,4.06,0.0752,4.1352,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,
2026-08-04,3.9,3.97,3.68,3.72,102934520,3.629,,,3.6067,3.7281,3.798,3.8409,46.5517,-0.0825,-0.104,0.0215,True,0.1521,3.654876152924536,,328.638497652582,3.6125,,,,,3.5066666666666664,3.5433333333333326,3.576666666666666,3.6133333333333324,3.4733333333333327,3.4366666666666665,3.403333333333333,3.80126,3.69687,3.6125,3.52813,3.40801,0.6019,0.246,55482894.7,45504104.75,1.8552,2.2621,65.035,51.1706,0.18,0.07,0.04,57.764,,3.1407,,,4.06,0.1133,4.1733,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,
2026-08-05,3.73,3.76,3.59,3.74,70030695,3.6195,,,3.6194,3.7286,3.7969,3.8399,46.5517,-0.0619,-0.0956,0.0337,True,0.1564,3.6574437424319433,,319.6347031963469,3.6125,,,,,3.5066666666666664,3.5433333333333326,3.576666666666666,3.6133333333333324,3.4733333333333327,3.4366666666666665,3.403333333333333,3.80126,3.69687,3.6125,3.52813,3.40801,0.6411,0.236,59631548.4,46710668.75,1.1744,1.4992,67.8322,63.6364,0.01,0.02,0.14,60.2484,,3.3315,,,4.06,0.1206,4.1806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,,,,,,,,
