date,open,high,low,close,volume,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,EMA_100,EMA_200,RSI_14,MACD,MACD_Signal,MACD_Hist,MACD_Hist_Subiendo,ATR_14,BB_PctB,BB_Width,Vol_SMA_10,Vol_SMA_20,VolRel10,VolRel20,Stoch_K,Stoch_D,Body,Mecha_Sup,Mecha_Inf,Position_52w_Pct,RS_vs_SPY,Dist_EMA_20_pct,Dist_SMA_20_pct,Dist_SMA_50_pct,Dist_SMA_200_pct,Dist_BUY_ZONE,High_52W,Low_52W,Ret_1,Ret_5,Ret_20,Swing_High_20,Dist_EMA_20,TP_Dinamico,VWAP,ADX_14,Plus_DI,Minus_DI,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,Fib_236,Fib_382,Fib_500,Fib_618,Fib_786,Pivot_PP,Pivot_R1,Pivot_R2,Pivot_R3,Pivot_S1,Pivot_S2,Pivot_S3,Vol_Dryup,Vol_Climax,BB_Squeeze,BB_Breakout,MACD_Cross_Up,Golden_Cross,SMA20_Cross_Up,Oversold,Overbought,Trend_Up,Breakout_Vol,TP_Agotamiento,Vol_Climax_Up,MACD_Divergence,Trend_Weakness,Overextended,Exhaustion_Gap,Stoch_Extreme,Stop_Loss_Triggered,BUY_ZONE,ACC,REB,ROIC,ROE,Net_Margin,Gross_Margin,Operating_Margin,EBITDA_Margin,Current_PE,Current_PB,Current_EV_EBITDA,Current_EV_Sales,Current_FCF_Yield,Market_Cap,PE_5y_mean,PE_5y_max,PE_5y_min,PE_5y_pct,PE_5y_signal,Currency,FX_Rate,Asset_Type,Risk_Score
2021-08-23,177.08,178.31,175.91,177.66,7395900,,,,177.66,177.66,177.66,177.66,,0.0,0.0,0.0,0,,0.5,0.05,,,,,,,0.5799999999999841,0.6500000000000057,1.170000000000016,,0,0.0,,,,0,,,,,,,0.0,,0,25,20,20,,,,,177.66,,,,,,177.29333333333332,178.67666666666665,179.69333333333333,181.07666666666665,176.27666666666664,174.89333333333332,173.87666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,61.65,153.99,13.99,13.33,cheap,USD,1.0,stock,25.0
2021-08-24,177.92,180.08,177.76,178.47,5886947,,,,177.73714285714286,177.69176470588235,177.6760396039604,177.66805970149255,,0.0646153846153936,0.0129230769230787,0.0516923076923149,1,,0.5,0.05,,,,,,,0.5500000000000114,1.6100000000000136,0.1599999999999966,,0,0.410633239680138,,,,0,,,0.4559270516717228,,,,0.4123263888888885,,0,25,20,20,,,,,178.47,,,,,,178.77,179.78000000000003,181.09000000000003,182.10000000000005,177.46,176.45,175.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,61.65,153.99,13.99,13.33,cheap,USD,1.0,stock,25.0
2021-08-25,178.16,178.59,176.88,178.31,4842100,,,,177.7917006802721,177.7160092272203,177.6885932751691,177.67444716714934,,0.1017400832785426,0.0306864781941715,0.0710536050843711,1,,0.5,0.05,,,,,,,0.1500000000000056,0.2800000000000011,1.2800000000000011,,0,0.2906731645605416,,,,0,,,-0.0896509217235386,,,,0.2915205365294155,,0,25,20,20,,,,,178.31,,,,,,177.92666666666665,178.9733333333333,179.63666666666666,180.6833333333333,177.2633333333333,176.21666666666664,175.55333333333328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,61.65,153.99,13.99,13.33,cheap,USD,1.0,stock,25.0
2021-08-26,178.34,178.94,176.34,176.56,4563000,,,,177.67439585357954,177.6706755320352,177.66624489348257,177.66335814061054,,-0.0099341850996381,0.0225623455354095,-0.0324965306350477,0,,0.5,0.05,,,,,,,1.7800000000000011,0.5999999999999943,0.2199999999999988,,0,-0.6311711902919901,,,,0,,,-0.9814368235096184,,,,-0.6272124062816035,,0,25,20,20,,,,,176.56,,,,,,177.27999999999997,178.21999999999994,179.87999999999997,180.82,175.61999999999995,174.67999999999998,173.01999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,61.65,153.99,13.99,13.33,cheap,USD,1.0,stock,25.0
2021-08-27,176.28,180.54,176.28,180.14,8697000,,,,177.9092152960958,177.76751178568088,177.71523014311657,177.68800134319153,,0.188268985659306,0.0557036735601888,0.1325653120991171,1,,0.5,0.05,,,,,,,3.859999999999985,0.4000000000000057,0.0,,0,1.2383616653181926,,,,0,,,2.027639329406417,,,,1.25388935035854,,0,25,20,20,,,,,180.14,,,,,,178.98666666666668,181.69333333333336,183.24666666666667,185.9533333333333,177.43333333333337,174.7266666666667,173.17333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,61.65,153.99,13.99,13.33,cheap,USD,1.0,stock,25.0
2021-08-30,180.5,181.39,178.87,179.98,6421300,,,,178.1064328869438,177.8542760293797,177.76007707097563,177.71080729997573,,0.3286473218874448,0.11029240322564,0.2183549186618047,1,,0.5,0.05,,,,,,,0.5200000000000102,0.8899999999999864,1.1099999999999852,,0,1.040986283507166,,,,0,,,-0.0888198068169199,1.305865135652362,,,1.0519368013200718,,0,25,20,20,,,,,179.98,,,,,,180.08,181.29,182.6,183.81,178.77000000000004,177.56000000000003,176.25000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,61.65,153.99,13.99,13.33,cheap,USD,1.0,stock,25.0
2021-08-31,179.25,182.98,178.53,181.3,8620017,,,,178.4105821358063,177.98940245960011,177.8301745547187,177.74652066017498,,0.5401842255204485,0.1962707676846017,0.3439134578358467,1,,0.5,0.05,,,,,,,2.050000000000012,1.6799999999999784,0.7199999999999989,,0,1.5937219328150671,,,,0,,,0.7334148238693272,1.5857006779851135,,,1.6195327819704606,,0,25,20,20,,,,,181.3,,,,,,180.93666666666664,183.34333333333328,185.38666666666663,187.7933333333333,178.8933333333333,176.48666666666665,174.4433333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,61.65,153.99,13.99,13.33,cheap,USD,1.0,stock,25.0
2021-09-01,181.96,184.21,181.78,183.48,7302824,,,,178.89338383715807,178.20472001020403,177.9420522863084,177.8035702058449,,0.8736654551415484,0.3317497051759911,0.5419157499655572,1,,0.5,0.05,,,,,,,1.5199999999999818,0.7300000000000182,0.1800000000000068,,0,2.499790801636103,,,,0,,,1.2024269167126178,2.899444787168415,,,2.563882500549599,,0,25,20,20,,,,,183.48,,,,,,183.15666666666667,184.53333333333333,185.58666666666667,186.9633333333333,182.10333333333327,180.72666666666663,179.67333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,61.65,153.99,13.99,13.33,cheap,USD,1.0,stock,25.0
2021-09-02,184.16,185.3,181.55,181.86,6497070,,,,179.17591870980968,178.34806432352937,178.0196354093518,177.84393269135887,,0.9957528520795336,0.4645503345566996,0.5312025175228339,0,,0.5,0.05,,,,,,,2.299999999999983,1.1400000000000148,0.3100000000000023,,0,1.475905251396863,,,,0,,,-0.8829300196206535,3.001812415043048,,,1.4980145264595677,,0,25,20,20,180.605,,,,181.86,,,,,,182.9033333333333,184.25666666666663,186.6533333333333,188.00666666666663,180.50666666666663,179.15333333333334,176.75666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,61.65,153.99,13.99,13.33,cheap,USD,1.0,stock,25.0
2021-09-03,181.82,181.82,179.13,181.0,6848827,,,,179.34964073744686,178.452061801038,178.07865252995867,177.87533634617122,,1.0114537715941196,0.5739310219641837,0.437522749629936,0,,0.5,0.05,6707498.5,,1.0210702246150334,,,,0.8199999999999932,0.0,1.8700000000000043,,0,0.9118006975431704,,,,0,,,-0.4728912350159486,0.4774064616409612,,,0.9201910055505094,,0,25,20,20,180.79,,,,181.0,,,,,,180.65,182.17,183.34,184.86,179.48000000000002,177.96,176.79000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,61.65,153.99,13.99,13.33,cheap,USD,1.0,stock,25.0
