date,open,high,low,close,volume,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,EMA_100,EMA_200,RSI_14,MACD,MACD_Signal,MACD_Hist,MACD_Hist_Subiendo,ATR_14,BB_PctB,BB_Width,Vol_SMA_10,Vol_SMA_20,VolRel10,VolRel20,Stoch_K,Stoch_D,Body,Mecha_Sup,Mecha_Inf,Position_52w_Pct,RS_vs_SPY,Dist_EMA_20_pct,Dist_SMA_20_pct,Dist_SMA_50_pct,Dist_SMA_200_pct,Dist_BUY_ZONE,High_52W,Low_52W,Ret_1,Ret_5,Ret_20,Swing_High_20,Dist_EMA_20,TP_Dinamico,VWAP,ADX_14,Plus_DI,Minus_DI,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,Fib_236,Fib_382,Fib_500,Fib_618,Fib_786,Pivot_PP,Pivot_R1,Pivot_R2,Pivot_R3,Pivot_S1,Pivot_S2,Pivot_S3,Vol_Dryup,Vol_Climax,BB_Squeeze,BB_Breakout,MACD_Cross_Up,Golden_Cross,SMA20_Cross_Up,Oversold,Overbought,Trend_Up,Breakout_Vol,TP_Agotamiento,Vol_Climax_Up,MACD_Divergence,Trend_Weakness,Overextended,Exhaustion_Gap,Stoch_Extreme,Stop_Loss_Triggered,BUY_ZONE,ACC,REB,ROIC,ROE,Net_Margin,Gross_Margin,Operating_Margin,EBITDA_Margin,Current_PE,Current_PB,Current_EV_EBITDA,Current_EV_Sales,Current_FCF_Yield,Market_Cap,PE_5y_mean,PE_5y_max,PE_5y_min,PE_5y_pct,PE_5y_signal,Currency,FX_Rate,Asset_Type,Risk_Score
2021-08-23,228.48,237.38,226.92,235.43,60794700,,,,235.43,235.43,235.43,235.43,,0.0,0.0,0.0,0,,0.5,0.05,,,,,,,6.950000000000017,1.9499999999999889,1.5600000000000025,,0,0.0,,,,0,,,,,,,0.0,,0,25,20,20,,,,,235.43,,,,,,233.2433333333333,239.5666666666667,243.7033333333333,250.0266666666667,229.10666666666668,222.78333333333333,218.64666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06,4.58,4.0,18.03,5.11,11.6,306.39,15.34,112.92,13.1,0.49,1271.14,139.51,382.24,30.64,87.72,expensive,USD,1.0,stock,25.0
2021-08-24,236.89,238.41,234.21,236.16,39249300,,,,235.49952380952385,235.4586274509804,235.4444554455445,235.43726368159207,,0.0582336182336007,0.0116467236467201,0.0465868945868805,1,,0.5,0.05,,,,,,,0.7299999999999898,1.5200000000000102,1.9499999999999889,,0,0.2796731836365915,,,,0,,,0.3100709340355889,,,,0.2804575481903646,,0,25,20,20,,,,,236.16,,,,,,236.26,238.31,240.46,242.51,234.11,232.06,229.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06,4.58,4.0,18.03,5.11,11.6,306.39,15.34,112.92,13.1,0.49,1271.14,139.51,382.24,30.64,87.72,expensive,USD,1.0,stock,25.0
2021-08-25,235.68,238.99,234.67,237.07,37936800,,,,235.6490929705216,235.52181853133413,235.47664444662288,235.4535098141136,,0.1757872095193988,0.0444748208212558,0.1313123886981429,1,,0.5,0.05,,,,,,,1.3899999999999864,1.920000000000016,1.010000000000019,,0,0.5993618043103001,,,,0,,,0.3853319783197806,,,,0.6029758110107286,,0,25,20,20,,,,,237.07,,,,,,236.91,239.15,241.23,243.47000000000003,234.83,232.59,230.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06,4.58,4.0,18.03,5.11,11.6,306.39,15.34,112.92,13.1,0.49,1271.14,139.51,382.24,30.64,87.72,expensive,USD,1.0,stock,25.0
2021-08-26,236.1,238.47,232.54,233.72,39642900,,,,235.46536983047187,235.4511589810857,235.44185940807583,235.43626096024173,,-0.0013521387269861,0.0353094289116074,-0.0366615676385936,0,,0.5,0.05,,,,,,,2.3799999999999955,2.3700000000000045,1.1800000000000068,,0,-0.7467781235974126,,,,0,,,-1.413084742902937,,,,-0.7412426853802271,,0,25,20,20,,,,,233.72,,,,,,234.91,237.28,240.84,243.21,231.35,228.98,225.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06,4.58,4.0,18.03,5.11,11.6,306.39,15.34,112.92,13.1,0.49,1271.14,139.51,382.24,30.64,87.72,expensive,USD,1.0,stock,25.0
2021-08-27,235.0,238.33,234.03,237.31,41501400,,,,235.6410488942365,235.52405470731767,235.47885229108425,235.4549051297916,,0.146260646991351,0.0574996725275561,0.0887609744637948,1,,0.5,0.05,,,,,,,2.3100000000000023,1.0200000000000102,0.9699999999999988,,0,0.7032788781608613,,,,0,,,1.5360260140338866,,,,0.7082599205848132,,0,25,20,20,,,,,237.31,,,,,,236.5566666666667,239.0833333333334,240.8566666666667,243.3833333333334,234.7833333333334,232.2566666666667,230.4833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06,4.58,4.0,18.03,5.11,11.6,306.39,15.34,112.92,13.1,0.49,1271.14,139.51,382.24,30.64,87.72,expensive,USD,1.0,stock,25.0
2021-08-30,238.24,243.67,237.58,243.64,55812600,,,,236.40285376145204,235.8423270717366,235.6404591764093,235.53634885984343,,0.7652021668904752,0.19904017140014,0.5661619954903352,1,,0.5,0.05,,,,,,,5.399999999999977,0.0300000000000011,0.6599999999999966,,0,2.970426136327348,,,,0,,,2.667397075555167,3.487236121140036,,,3.0613616220770186,,0,25,20,20,,,,,243.64,,,,,,241.63,245.68,247.72,251.76999999999995,239.59,235.54,233.50000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06,4.58,4.0,18.03,5.11,11.6,306.39,15.34,112.92,13.1,0.49,1271.14,139.51,382.24,30.64,87.72,expensive,USD,1.0,stock,25.0
2021-08-31,244.33,246.8,242.15,245.24,62566200,,,,237.24448673655183,236.21086326500185,235.83054909370813,235.6329026025316,,1.3690429341403103,0.433040723948174,0.9360022101921364,1,,0.5,0.05,,,,,,,0.9099999999999966,1.5600000000000025,2.180000000000007,,0,3.2602810566988145,,,,0,,,0.6567066163191582,3.8448509485094817,,,3.3701576687540866,,0,25,20,20,,,,,245.24,,,,,,244.73,247.31000000000003,249.38,251.96000000000004,242.66000000000005,240.08,238.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06,4.58,4.0,18.03,5.11,11.6,306.39,15.34,112.92,13.1,0.49,1271.14,139.51,382.24,30.64,87.72,expensive,USD,1.0,stock,25.0
2021-09-01,244.69,247.33,243.76,244.7,39612900,,,,237.954535618785,236.54377058794296,236.00618178492184,235.7231224771332,,1.7834590004000006,0.7031243792385393,1.0803346211614613,1,,0.5,0.05,,,,,,,0.0099999999999909,2.630000000000024,0.9300000000000068,,0,2.756626228530849,,,,0,,,-0.2201924645245601,3.218458683089387,,,2.834770248725814,,0,25,20,20,,,,,244.7,,,,,,245.2633333333333,246.76666666666665,248.8333333333333,250.33666666666667,243.19666666666663,241.6933333333333,239.6266666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06,4.58,4.0,18.03,5.11,11.6,306.39,15.34,112.92,13.1,0.49,1271.14,139.51,382.24,30.64,87.72,expensive,USD,1.0,stock,25.0
2021-09-02,244.83,246.99,243.51,244.13,38331900,,,,238.5426750836626,236.84126978057265,236.1670494723492,235.8067729997488,,2.042349548034764,0.9709694129977844,1.0713801350369798,0,,0.5,0.05,,,,,,,0.700000000000017,2.1599999999999966,0.6200000000000045,,0,2.2886678885583067,,,,0,,,-0.2329382917858558,4.454047578298814,,,2.342274779293804,,0,25,20,20,237.125,,,,244.13,,,,,,244.8766666666667,246.2433333333333,248.35666666666668,249.72333333333336,242.7633333333333,241.39666666666665,239.2833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06,4.58,4.0,18.03,5.11,11.6,306.39,15.34,112.92,13.1,0.49,1271.14,139.51,382.24,30.64,87.72,expensive,USD,1.0,stock,25.0
2021-09-03,244.08,244.67,241.4,244.52,45738300,,,,239.1119441233137,237.1423964558443,236.3324544332927,235.8934717758707,,2.2530204950644475,1.227379629411117,1.0256408656533305,0,,0.5,0.05,46118700.0,,0.9917517189339682,,,,0.4399999999999977,0.1499999999999772,2.680000000000007,,0,2.21170287775488,,,,0,,,0.1597509523614482,3.038220049723983,,,2.2617255263071323,,0,25,20,20,239.935,,,,244.52,,,,,,243.53,245.66,246.8,248.93,242.39,240.26,239.12000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06,4.58,4.0,18.03,5.11,11.6,306.39,15.34,112.92,13.1,0.49,1271.14,139.51,382.24,30.64,87.72,expensive,USD,1.0,stock,25.0
