date,open,high,low,close,volume,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,EMA_100,EMA_200,RSI_14,MACD,MACD_Signal,MACD_Hist,MACD_Hist_Subiendo,ATR_14,BB_PctB,BB_Width,Vol_SMA_10,Vol_SMA_20,VolRel10,VolRel20,Stoch_K,Stoch_D,Body,Mecha_Sup,Mecha_Inf,Position_52w_Pct,RS_vs_SPY,Dist_EMA_20_pct,Dist_SMA_20_pct,Dist_SMA_50_pct,Dist_SMA_200_pct,Dist_BUY_ZONE,High_52W,Low_52W,Ret_1,Ret_5,Ret_20,Swing_High_20,Dist_EMA_20,TP_Dinamico,VWAP,ADX_14,Plus_DI,Minus_DI,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,Fib_236,Fib_382,Fib_500,Fib_618,Fib_786,Pivot_PP,Pivot_R1,Pivot_R2,Pivot_R3,Pivot_S1,Pivot_S2,Pivot_S3,Vol_Dryup,Vol_Climax,BB_Squeeze,BB_Breakout,MACD_Cross_Up,Golden_Cross,SMA20_Cross_Up,Oversold,Overbought,Trend_Up,Breakout_Vol,TP_Agotamiento,Vol_Climax_Up,MACD_Divergence,Trend_Weakness,Overextended,Exhaustion_Gap,Stoch_Extreme,Stop_Loss_Triggered,BUY_ZONE,ACC,REB,ROIC,ROE,Net_Margin,Gross_Margin,Operating_Margin,EBITDA_Margin,Current_PE,Current_PB,Current_EV_EBITDA,Current_EV_Sales,Current_FCF_Yield,Market_Cap,PE_5y_mean,PE_5y_max,PE_5y_min,PE_5y_pct,PE_5y_signal,Currency,FX_Rate,Asset_Type,Risk_Score
2025-08-22,105.17,109.16,104.9,109.1,2457059,,,,109.1,109.1,109.1,109.1,,0.0,0.0,0.0,0,,0.5,0.05,,,,,,,3.9299999999999926,0.060000000000002274,0.269999999999996,,0,0.0,,,,0,,,,,,,0.0,,0,25,20,20,,,,,109.1,,,,,,107.71999999999998,110.53999999999996,111.97999999999998,114.79999999999995,106.27999999999997,103.46,102.01999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,USD,1.0,stock,25.0
2025-08-25,108.88,113.185,108.655,113.03,3481042,,,,109.47428571428571,109.25411764705882,109.1778217821782,109.13910447761194,,0.3135042735042646,0.06270085470085292,0.25080341880341167,1,,0.5,0.05,,,,,,,4.150000000000006,0.15500000000000114,0.22499999999999432,,0,3.1458146383387486,,,,0,,,3.60219981668195,,,,3.247990395657169,,0,25,20,20,,,,,113.03,,,,,,111.62333333333333,114.59166666666667,116.15333333333334,119.12166666666667,110.06166666666667,107.09333333333333,105.53166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,USD,1.0,stock,25.0
2025-08-26,113.51,114.72,113.1,113.69,3016984,,,,109.87578231292517,109.4280738177624,109.26717184589745,109.18438702012327,,0.6082041541870495,0.17180151459809223,0.4364026395889573,1,,0.5,0.05,,,,,,,0.1799999999999926,1.0300000000000011,0.4100000000000108,,0,3.3549280385916354,,,,0,,,0.5839157745731294,,,,3.4713906984634475,,0,25,20,20,,,,,113.69,,,,,,113.83666666666666,114.57333333333332,115.45666666666666,116.19333333333333,112.95333333333332,112.21666666666665,111.33333333333331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,USD,1.0,stock,25.0
2025-08-27,114.09,117.2,113.595,116.73,2715771,,,,110.52856494978943,109.71442386412465,109.41495062122621,109.25946774629121,,1.0746703951301413,0.352375290704502,0.7222951044256393,1,,0.5,0.05,,,,,,,2.6400000000000006,0.46999999999999886,0.49500000000000455,,0,5.312631757226571,,,,0,,,2.6739379013105857,,,,5.6107080129265645,,0,25,20,20,,,,,116.73,,,,,,115.84166666666668,118.08833333333337,119.44666666666669,121.69333333333337,114.48333333333336,112.23666666666668,110.87833333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,USD,1.0,stock,25.0
2025-08-28,117.43,118.44,116.23,118.14,2354515,,,,111.25346352599996,110.04483861455114,109.58772387625143,109.34783125130325,,1.540367075126781,0.5899736475889579,0.9503934275378232,1,,0.5,0.05,,,,,,,0.7099999999999937,0.29999999999999716,1.2000000000000028,,0,5.829131940071135,,,,0,,,1.2079157029041276,,,,6.189952434506144,,0,25,20,20,,,,,118.14,,,,,,117.60333333333334,118.97666666666667,119.81333333333333,121.18666666666667,116.76666666666668,115.39333333333335,114.55666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,USD,1.0,stock,25.0
2025-08-29,118.36,121.1,118.25,119.63,2665075,,,,112.05122890447615,110.42072729633345,109.78658082919695,109.4501413881062,,2.0065355044674362,0.8732860189646536,1.1332494855027826,1,,0.5,0.05,,,,,,,1.269999999999996,1.4699999999999989,0.10999999999999943,,0,6.335176039056965,,,,0,,,1.2612155070255593,9.651695692025664,,,6.763666199488775,,0,25,20,20,,,,,119.63,,,,,,119.66000000000001,121.07000000000002,122.51,123.92000000000002,118.22000000000003,116.81000000000002,115.37000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,USD,1.0,stock,25.0
2025-09-02,118.76,123.3112,118.4548,122.88,3265343,,,,113.08254043738317,110.909326225889,110.04585645634157,109.5837718220554,,2.6081599376606306,1.220260802703849,1.3878991349567815,1,,0.5,0.05,,,,,,,4.11999999999999,0.431200000000004,0.30519999999999925,,0,7.97319300343166,,,,0,,,2.716709855387456,8.714500575068552,,,8.663989617426342,,0,25,20,20,,,,,122.88,,,,,,121.54866666666668,124.64253333333335,126.40506666666667,129.49893333333335,119.78613333333335,116.69226666666668,114.92973333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,USD,1.0,stock,25.0
2025-09-03,123.21,125.45,122.74,123.67,3034694,,,,114.09086991953716,111.4097448052659,110.31564147700807,109.7239332964628,,3.11281543446259,1.5987717290555974,1.5140437054069924,1,,0.5,0.05,,,,,,,0.46000000000000796,1.7800000000000011,0.46999999999999886,,0,7.745718509309328,,,,0,,,0.6429036458333481,8.778256662855144,,,8.396053152385068,,0,25,20,20,,,,,123.67,,,,,,123.95333333333333,125.16666666666667,126.66333333333334,127.87666666666668,122.45666666666666,121.24333333333333,119.74666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,USD,1.0,stock,25.0
2025-09-04,123.3,124.46,121.5101,123.91,2872919,,,,115.02602516529552,111.89995089133392,110.58483669528513,109.86508818903532,,3.4918724141853517,1.9773918660815484,1.5144805481038033,1,,0.5,0.05,,,,,,,0.6099999999999994,0.5499999999999972,1.789900000000003,,0,7.169699648700247,,,,0,,,0.19406485000403872,6.150946628972842,,,7.723447647554509,,0,25,20,20,115.17500000000001,,,,123.91,,,,,,123.29336666666666,125.07663333333332,126.24326666666666,128.0265333333333,122.12673333333332,120.34346666666666,119.17683333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,USD,1.0,stock,25.0
2025-09-05,122.93,124.88,120.3,120.4,2193640,,,,115.53783229241024,112.23328615049729,110.77919636468542,109.96991318217925,,3.469060960530129,2.2757256849712646,1.1933352755588644,0,,0.5,0.05,2805704.2,,0.7818500610292417,,,,2.530000000000001,1.9499999999999886,0.10000000000000853,,0,4.03834527208452,,,,0,,,-2.8327011540634217,1.91298459454885,,,4.208290575578992,,0,25,20,20,117.05250000000001,,,,120.4,,,,,,121.86000000000001,123.42000000000003,126.44000000000001,128.00000000000003,118.84000000000003,117.28000000000002,114.26000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,USD,1.0,stock,25.0
2025-09-08,119.695,119.902,116.065,117.17,3721165,,,,115.69327683599022,112.42688277204643,110.90574693172135,110.04155583708294,,3.1539914631019172,2.4513788405973953,0.7026126225045219,0,,0.5,0.05,2932114.8,,1.2691061755153652,,,,2.5249999999999915,0.20700000000000784,1.105000000000004,,0,1.2603253085344228,,,,0,,,-2.682724252491697,-2.0563403828471105,,,1.2764122552283002,,0,25,20,20,119.275,,,,117.17,,,,,,117.71233333333333,119.35966666666667,121.54933333333334,123.19666666666667,115.52266666666667,113.87533333333333,111.68566666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,USD,1.0,stock,25.0
2025-09-09,116.5,116.955,114.79,115.41,1888962,,,,115.66629808970544,112.54386776137795,110.99494006178628,110.09497319193784,,2.7308003586997245,2.5072631442178612,0.22353721448186326,0,,0.5,0.05,2772906.8,,0.6812208762299549,,,,1.0900000000000034,0.4549999999999983,0.6199999999999903,,0,-0.22207615432409564,,,,0,,,-1.5020909789195236,-6.0791015625,,,-0.22158406894518728,,0,25,20,20,119.52250000000001,,,,115.41,,,,,,115.71833333333332,116.64666666666663,117.88333333333331,118.81166666666662,114.48166666666664,113.55333333333333,112.31666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,USD,1.0,stock,25.0
2025-09-10,115.13,116.15,113.533,114.13,1712269,,,,115.51998398592397,112.60606902563764,111.0570204566024,110.13512271241608,,2.2660118825019993,2.4590128918746887,-0.1930010093726895,0,,0.5,0.05,2642435.3,,0.6479889971194376,,,,1.0,1.0200000000000102,0.5969999999999942,,0,-1.217895370125275,,,,0,,,-1.1090893336799246,-7.714077787660711,,,-1.2032411518455066,,0,25,20,20,119.4915,,,,114.13,,,,,,114.60433333333333,115.67566666666666,117.22133333333333,118.29266666666666,113.05866666666665,111.98733333333332,110.44166666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,USD,1.0,stock,25.0
2025-09-11,114.93,118.26,114.72,117.87,1864807,,,,115.7437950348836,112.81249769129892,111.19193094261027,110.21208666552637,65.47829156371338,2.174385448073565,2.4020874031144643,-0.2277019550408994,0,3.415235714285714,0.5,0.05,2557338.9,,0.7291982302384717,,63.11435523114356,,2.9399999999999977,0.39000000000000057,0.21000000000000796,,0,1.8038559133930605,,,,0,,,3.2769648646280736,-4.874505689613418,,,1.8369926132762375,,0,25,20,20,119.4915,,,,117.87,,,,,,116.95,119.18,120.49000000000001,122.72000000000001,115.64,113.41,112.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,USD,1.0,stock,25.0
