Ticker,Asset_Type,Snapshot_Date,Price,Price_Date,Volume,RSI_14,MACD,MACD_Signal,MACD_Hist,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,EMA_100,EMA_200,ATR_14,BB_PctB,BB_Width,VolRel10,VolRel20,Stoch_K,Stoch_D,Position_52w_Pct,RS_vs_SPY,Distance_to_EMA_20_pct,Distance_to_SMA_200_pct,TP_Dinamico,Vol_Dryup,Vol_Climax,BB_Squeeze,BB_Breakout,MACD_Cross_Up,Golden_Cross,SMA20_Cross_Up,Oversold,Overbought,Trend_Up,Breakout_Vol,TP_Agotamiento,Vol_Climax_Up,MACD_Divergence,Trend_Weakness,Overextended,Stoch_Extreme,Stop_Loss_Triggered,BUY_ZONE,ACC,REB,Currency,FX_Rate,Revenue,Net_Income,EPS_Raw,EPS_Local,EBITDA,Total_Assets,Total_Equity,Total_Debt,Cash,Operating_Income,Pretax_Income,Tax_Expense,Avg_Shares,Gross_Margin,Oper_Margin,Profit_Margin,EBITDA_Margin,Fiscal_Year,Period_End,Income_Currency,FX_Applied,Calc_roe,Calc_roa,Calc_roic,Calc_pe_ttm,Calc_pe_forward_est,Calc_pb,Calc_ev_ebitda,Calc_ev_sales,Calc_debt_equity,Calc_current_ratio,Calc_working_capital,Anomalies
GOOG,stock,2026-08-21,338.2,2026-08-20,14167281.0,35.7132,-2.8389,-1.8178,-1.0211,344.8145,,,346.343,350.2544,353.162,355.2359,8.7656,0.3921,0.1778,1.0026,0.7222,4.4479,11.9761,34.8326,,-2.3511,,373.667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,445867000000.0,244205000000.0,20.17847920841166,20.17847920841166,172865000000.0,595281000000.0,415265000000.0,59291000000.0,126843000000.0,147628000000.0,299269000000.0,55064000000.0,12102250000.0,60.89641081309,33.11032213642185,54.7708173065062,38.77053022538111,2026.0,2026-06-30,USD,False,0.5880702683828398,0.4102348302734339,0.3464500492354703,16.760430580864437,6.750461273089281,9.86,23.29,9.03,0.1427787075722731,2.005333592875566,103293000000.0,
GRAB,stock,2026-08-21,3.51,2026-08-20,26126547.0,50.5051,-0.0392,-0.0356,-0.0035,3.5595,,,3.6016,3.6847,3.7599,3.8161,0.1393,0.414,0.1617,0.8413,0.5787,14.0187,19.9307,31.677,,-2.5424,,3.8784,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,3731000000.0,597000000.0,0.146086532656947,0.146086532656947,326000000.0,11983000000.0,6757000000.0,2053000000.0,6804000000.0,332000000.0,518000000.0,-7000000.0,4086619000.0,43.63441436612168,8.898418654516217,16.001072098633074,8.73760385955508,2026.0,2026-06-30,USD,False,0.0883528192985052,0.0498205791538012,0.167740023173722,24.02685542713568,,2.12,29.43,2.57,0.3038330620097677,1.7462718824292198,3453000000.0,
INTU,stock,2026-08-21,361.87,2026-08-20,3288045.0,71.2234,17.9542,15.8613,2.0929,328.165,,,330.8431,306.3409,290.5689,280.0345,13.9805,0.8937,0.2609,0.9766,0.9246,91.7337,88.9504,95.5622,,9.3781,,397.6569,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,USD,1.0,20925000000.0,4584000000.0,16.489208633093526,16.489208633093526,6584000000.0,36958000000.0,19710000000.0,6639000000.0,4552000000.0,5749000000.0,5843000000.0,1259000000.0,278000000.0,79.95698924731182,27.47431302270012,21.90681003584229,31.464755077658303,2026.0,2026-04-30,USD,False,0.232572298325723,0.1240326857513934,0.2069208754145173,21.94586823734729,14.084018098088295,5.1,15.6,4.91,0.3368340943683409,1.3603664416586307,3737000000.0,
IREN,stock,2026-08-21,42.6,2026-08-20,44900076.0,61.9342,0.8776,0.4386,0.439,40.245,,,41.3297,41.1863,41.7849,42.3929,3.4546,0.6932,0.3029,0.9819,0.9934,52.0219,54.7261,61.1848,,3.0736,,50.4553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,757074000.0,76923000.0,0.25763520676887,0.25763520676887,-140474000.0,2940323000.0,1817488000.0,964232000.0,564526000.0,-221331000.0,76073000.0,-850000.0,298573324.0,53.58445805826115,-29.23505496160217,10.160565545772275,-18.554857253055847,2026.0,2026-03-31,USD,False,0.0423238007623709,0.0261614115183944,-0.100940214109727,165.35007204282203,,7.0,,17.33,0.5305300502671819,4.293176294133795,491826000.0,
JD,stock,2026-08-21,29.41,2026-08-20,6289943.0,25.3425,-0.0136,0.5233,-0.537,31.2045,,,30.3351,29.3805,28.2899,27.4434,0.8108,0.2357,0.2176,0.5391,0.6693,20.8535,16.6505,49.505,,-3.0497,,32.5649,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,USD,1.0,187951691566.0,1955349837.0,1.392947345925129,1.392947345925129,-552080184.0,99419529217.0,42013414181.0,15316906444.0,30493950748.0,-419909798.0,2701711463.0,198946523.0,1403750000.0,16.259754696303283,-0.223413683998787,1.04034702776379,-0.2937351503811761,2026.0,2026-03-31,USD,True,0.0465410839602841,0.0196676634082864,-0.0144948370294961,21.113504459472075,,0.98,,0.14,0.3645718098051964,1.2233102015212107,9774475874.495895,
LULU,stock,2026-08-21,115.69,2026-08-20,3336804.0,44.9201,0.1157,0.997,-0.8813,120.4102,,,119.7947,118.7197,117.8058,117.1764,4.1181,0.2382,0.1497,1.2043,1.2801,7.0572,22.9975,33.0112,,-3.4265,,124.7553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,11203543000.0,1459659000.0,12.404050103674496,12.404050103674496,2565970000.0,8456743000.0,4961840000.0,1798441000.0,1807202000.0,2048936000.0,2074633000.0,614974000.0,117676000.0,55.69509573891045,18.288286125201644,13.028548201225274,22.90320124624862,2027.0,2026-04-30,USD,False,0.2941769585476355,0.1726029749278179,0.2910470930371533,9.32679238096021,11.027091306787684,2.74,5.3,1.21,0.3624544523805685,2.258327205453848,2375153000.0,
MDB,stock,2026-08-21,420.37,2026-08-20,1272649.0,68.7288,26.8698,22.8648,4.0049,386.236,,,402.1349,375.7969,366.4191,362.4129,22.9983,0.6485,0.5953,0.8183,0.8929,59.8553,71.0088,70.9172,,4.5346,,491.3351,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,USD,1.0,2602399000.0,-29091000.0,-0.3590159183747302,-0.3590159183747302,-70739000.0,3758848000.0,2952358000.0,32859000.0,2387241000.0,-108218000.0,-13573000.0,15518000.0,81029833.0,71.96978633945064,-4.158393851211901,-1.1178531808535124,-2.71822268606774,2027.0,2026-04-30,USD,False,-0.0098534798286657,-0.0077393392869304,-0.3878810395298837,,,11.54,,12.18,0.0111297478151362,4.652537132410052,2445359000.0,eps_negative (loss)
MDLZ,stock,2026-08-21,64.14,2026-08-20,5996909.0,60.9844,0.8436,0.7406,0.103,62.3325,,,62.3592,61.1937,60.4464,59.952,1.3596,0.9075,0.0712,0.9705,0.737,84.8117,80.8146,91.0007,,2.8557,,66.5458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,USD,1.0,,,0.0,0.0,,71487000000.0,25891000000.0,21804000000.0,2125000000.0,,,626000000.0,1929211350.0,,,,,2026.0,2026-06-30,USD,False,0.0,0.0,0.0,,,4.78,,,0.8421459194314627,0.5923435784851812,-8913000000.0,eps_negative (loss)
MELI,stock,2026-08-21,1921.96,2026-08-20,399504.0,53.5336,12.9879,12.3343,0.6536,1853.4705,,,1849.0386,1820.3727,1792.8629,1771.4004,74.73,0.8498,0.1057,0.8153,0.8254,87.1299,59.268,89.6567,,3.9437,,2018.9214,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,USD,1.0,35182000000.0,1863000000.0,36.747591582967104,36.747591582967104,3892000000.0,42667000000.0,6748000000.0,11392000000.0,5513000000.0,2907000000.0,2605000000.0,742000000.0,50697200.0,42.6752316525496,8.262747996134387,5.295321471206868,11.062475129327495,2026.0,2026-06-30,USD,False,0.276081802015412,0.0436637213771767,0.1646455429344576,52.30165888996243,53.64896438191376,14.44,26.55,2.94,1.6882039122703023,1.172528201725282,4940000000.0,
META,stock,2026-08-21,545.83,2026-08-20,13842943.0,46.0367,-15.7033,-11.5823,-4.121,579.7735,,,581.945,598.646,605.8955,609.5336,19.1756,0.1027,0.1474,0.9214,0.8213,11.389,14.9515,13.2063,,-6.2059,,578.535,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,228247000000.0,68098000000.0,26.91886550054353,26.91886550054353,109656000000.0,366021000000.0,217243000000.0,83897000000.0,81592000000.0,86927000000.0,87525000000.0,19427000000.0,2529750000.0,81.74784334514801,38.08461885588857,29.83522236874964,48.04269059396181,2026.0,2026-06-30,USD,False,0.3134646455812155,0.1860494343220744,0.3080544197406292,20.2768575068284,18.537168288073243,6.36,12.61,6.06,0.3861896585850867,2.5987666124868536,66886000000.0,
MNDY,stock,2026-08-21,91.3,2026-08-20,691749.0,53.9232,2.3575,2.4622,-0.1047,87.3035,,,87.1278,83.3496,80.6261,78.7103,6.5309,0.6837,0.2492,0.3858,0.3976,72.7034,64.9388,84.2185,,4.7886,,99.6322,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,USD,1.0,1301012000.0,119351000.0,2.354320327027444,2.354320327027444,22613000.0,2106600000.0,1246836000.0,168767000.0,1665457000.0,8210000.0,62004000.0,-57347000.0,50694461.0,89.05329082283637,0.6310472155522009,9.17370477751166,1.738108487854071,2026.0,2026-03-31,USD,False,0.0957230942962827,0.0566557485996392,-0.0632503896177696,38.77976966510545,10.684036360007358,3.71,138.49,2.41,0.1353562136479857,2.5026284352207524,1074190000.0,
MNST,stock,2026-08-21,47.49,2026-08-20,9056638.0,8.826,-13.6817,-10.2293,-3.4524,75.256,,,68.3279,82.4967,89.2149,93.0839,5.1408,0.2116,1.2792,0.9286,1.179,4.6654,4.5449,4.4131,,-30.4969,,78.3321,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,USD,1.0,9218956000.0,2127670000.0,2.176033431021161,2.176033431021161,2808606000.0,9988945000.0,8254108000.0,,2765201000.0,2688386000.0,2776221000.0,648551000.0,977774500.0,55.54644148426351,29.161501584344258,23.0792944450543,30.46555380023508,2026.0,2026-06-30,USD,False,0.2577710395841682,0.213002474235267,0.37536691211183,21.824113234195156,15.065918784605756,5.63,15.55,4.74,0.0,3.702968683087209,3913304000.0,
MSFT,stock,2026-08-21,481.15,2026-08-20,20012113.0,58.7608,21.8002,24.7743,-2.9741,467.567,,,468.5051,435.1005,414.0205,400.4389,11.9075,0.5779,0.373,0.8177,0.5559,15.8792,43.5692,76.7916,,2.699,,526.3749,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,USD,1.0,331839000000.0,133749000000.0,18.00302856950567,18.00302856950567,198685000000.0,758376000000.0,442387000000.0,56826000000.0,76651000000.0,155237000000.0,165934000000.0,32185000000.0,7429250000.0,67.9440933705803,46.780818408927225,40.30538905915218,59.87391475986848,2026.0,2026-06-30,USD,False,0.30233483352811,0.1763623848855976,0.2961146969496653,26.726058792962935,20.3380583711494,8.08,17.89,10.71,0.1284531417062436,1.2303272619576484,38885000000.0,
NFLX,stock,2026-08-21,80.14,2026-08-20,27090628.0,73.1466,1.6463,0.9348,0.7115,74.571,,,75.6819,74.4693,74.2103,74.1607,2.2812,0.9368,0.171,0.9233,0.7894,88.6414,87.9217,93.6567,,5.8906,,85.6181,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,USD,1.0,48370764000.0,13649642000.0,3.2333896388226813,3.2333896388226813,32023120000.0,55596993000.0,26615488000.0,14462836000.0,9062359000.0,14354517000.0,16492823000.0,2843181000.0,4221465250.0,49.11787210969006,29.676018762077028,28.21878521496993,66.20346124779009,2026.0,2026-06-30,USD,False,0.5128458287144688,0.2455104361489478,0.3710635115570359,24.78513540025445,15.547134126754791,12.71,10.73,7.11,0.5433992418249104,1.185709316059751,2039261000.0,
NVDA,stock,2026-08-21,216.85,2026-08-20,92326632.0,67.3566,4.5917,4.7974,-0.2057,213.721,,,215.6018,208.8757,204.4004,201.3629,6.297,0.5768,0.1906,0.9328,0.8017,64.3708,70.1586,69.9021,,0.5789,,229.1682,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,USD,1.0,253491000000.0,159613000000.0,6.562832149501968,6.562832149501968,165514000000.0,206803000000.0,157293000000.0,11040000000.0,62556000000.0,162285000000.0,189443000000.0,29830000000.0,24320750000.0,74.1454331711974,64.02002437956376,62.9659435640713,65.29383686205821,2027.0,2026-04-30,USD,False,1.0147495438449263,0.7718118209116889,1.292637741999258,33.04213715361531,14.943256740785396,33.53,31.55,20.6,0.0701874845034426,3.905263812455306,93442000000.0,roic=1.29 high (cash_heavy?)
OLLI,stock,2026-08-21,74.75,2026-08-20,1396983.0,52.5765,1.6628,1.7712,-0.1084,74.954,,,75.2664,73.8267,73.9697,74.4825,3.1472,0.4892,0.2524,1.094,1.0599,12.2042,44.4763,67.2245,,-0.6861,,81.2836,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,USD,1.0,2731359000.0,249436000.0,4.075252215823224,4.075252215823224,368434000.0,2954953000.0,1888076000.0,685928000.0,296308000.0,336103000.0,329933000.0,80497000.0,61207500.0,40.70783079045999,12.305339576379378,9.13230373597905,13.489036043962,2027.0,2026-04-30,USD,False,0.1321112073878382,0.0844128485292321,0.1115603857571418,18.34242300630222,14.6581242455959,2.42,13.48,1.82,0.3632946978829242,2.4074661379255238,563617000.0,
PDD,stock,2026-08-21,89.52,2026-08-20,5437842.0,52.3599,0.8887,1.0961,-0.2074,88.1337,,,87.8796,86.1224,84.7462,83.7684,2.2852,0.6136,0.1385,0.9494,0.9979,61.5304,56.0447,77.8382,,1.8667,,94.8304,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,USD,1.0,62848878231.0,13524294998.0,9.655305903953533,9.655305903953533,13699594343.0,90101582673.0,59117517948.0,769212453.0,60393597374.0,13699594343.0,16542218186.0,3037274919.0,1400711188.0,55.97626786733019,21.79767519901425,21.518753204573027,21.79767519901425,2026.0,2026-03-31,USD,True,0.228769668753731,0.1501005265076046,-22.065447133965293,9.271586098928724,10.687994941402938,2.12,4.8,1.05,0.0130115823510605,2.428121869753604,43652250092.95541,
PEP,stock,2026-08-21,142.08,2026-08-20,5350104.0,59.2784,0.4998,0.0757,0.4241,139.4125,,,139.7074,139.7462,140.1794,140.5795,2.3998,0.8508,0.0545,0.9323,0.7707,77.5346,73.6782,54.5395,,1.6982,,147.8026,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,USD,1.0,96904000000.0,10451000000.0,7.643335222808072,7.643335222808072,18720000000.0,107399000000.0,20547000000.0,49901000000.0,9530000000.0,14495000000.0,13153000000.0,2638000000.0,1367335030.0,53.95649302402378,14.958102864690828,10.784900520102369,19.31808800462313,2026.0,2026-06-30,USD,False,0.5086387307149463,0.0973100308196538,0.1902203778576437,18.588743769346475,16.97818764246016,9.45,12.53,2.42,2.4286270501776417,0.8530399218654621,-4815000000.0,
PYPL,stock,2026-08-21,62.3,2026-08-20,12015312.0,74.637,2.6496,2.7853,-0.1357,58.928,,,58.5324,53.8099,50.1152,47.4685,1.5041,0.9588,0.1247,1.241,1.0884,92.2523,80.3442,97.7569,,6.4368,,66.4976,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,USD,1.0,34128000000.0,4902000000.0,5.341323889948243,5.341323889948243,6909000000.0,80173000000.0,20256000000.0,9987000000.0,10422000000.0,6282000000.0,5863000000.0,961000000.0,917750000.0,45.7542194092827,18.40717299578059,14.363572433192688,20.2443741209564,2026.0,2026-06-30,USD,False,0.2420023696682464,0.0611427787409726,0.2649877412564437,11.66377498980008,8.800531054657444,2.82,8.21,1.66,0.4930390995260663,1.286717051008763,13316000000.0,
RKLB,stock,2026-08-21,72.95,2026-08-20,16629249.0,61.7509,-0.6407,-1.3576,0.7169,74.2095,,,77.0595,81.9188,88.0287,93.0571,5.7807,0.4523,0.356,0.8245,0.895,43.7145,56.966,27.692,,-5.3329,,82.7205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,679578000.0,-182615000.0,-0.3287745489009837,-0.3287745489009837,-175401000.0,2324478000.0,1721854000.0,253955000.0,1016577000.0,-225619000.0,-211282000.0,-28667000.0,555441413.0,36.55606861905476,-33.19986815347171,-26.871823396284167,-25.810282263404645,2026.0,2026-03-31,USD,False,-0.1060571918408877,-0.0785617243957568,-0.2032946548035957,,,23.53,,58.5,0.1474892760942565,4.082636721319317,1031068000.0,eps_negative (loss)
SBUX,stock,2026-08-21,103.99,2026-08-20,7582420.0,45.9667,0.3858,0.5662,-0.1804,105.4165,,,105.7077,104.9724,104.3873,103.957,2.7831,0.2968,0.0666,1.3884,1.0205,25.1435,36.6628,37.428,,-1.625,,108.7923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,38338300000.0,1982700000.0,1.741004983206375,1.741004983206375,4644300000.0,32019700000.0,-8089200000.0,26611500000.0,3467000000.0,3873200000.0,3076100000.0,1094000000.0,1138825000.0,22.07427037714244,10.102691042638822,5.171590811277495,12.113995664909504,2026.0,2026-06-30,USD,False,-0.2451045838896306,0.0619212547275583,0.1657698792340775,59.72986924396025,113.83133030866932,,30.48,3.69,-3.289756712653909,0.7230177074355559,-2828100000.0,
STNE,stock,2026-08-21,9.16,2026-08-20,4534353.0,17.945,-0.4759,-0.3062,-0.1697,10.4578,,,10.1971,10.6319,10.8069,10.898,0.3965,0.0974,0.3082,0.7686,1.0323,3.239,6.8829,3.239,,-10.1706,,10.5128,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,2580734455.0,664805398.0,2.580060919021807,2.580060919021807,1519400942.0,11374273507.0,2014747307.0,3210163411.0,1423522914.0,1335843117.0,521265125.0,-167710478.0,257670427.0,74.12357139939495,51.76212974848886,25.76031783770705,58.87474937324006,2026.0,2026-03-31,USD,True,0.3299696174115767,0.0584481635344136,0.4644708405613481,3.5503037670416253,,1.17,2.73,1.61,1.593333019779024,1.369939275639775,2783092751.506299,
TEAM,stock,2026-08-21,174.91,2026-08-20,5457887.0,88.6986,21.1319,17.2205,3.9114,130.4232,,,138.9546,114.3725,101.0268,92.7779,10.3743,0.8405,1.0018,0.8225,0.9586,96.0678,95.664,96.9657,,25.8757,,213.8354,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,USD,1.0,,,0.0,0.0,,6103529000.0,1058442000.0,1232910000.0,1239512000.0,,,18029000.0,260147250.0,,,,,2026.0,2026-06-30,USD,False,0.0,0.0,0.0,,,42.99,,,1.164834728780604,0.7832600791682628,-774006000.0,eps_negative (loss)
TSLA,stock,2026-08-21,345.13,2026-08-20,30707492.0,70.4485,-8.2844,-14.024,5.7396,326.719,,,341.9363,365.9636,387.8402,404.0686,10.9981,0.8521,0.16,0.9673,0.7883,84.2457,84.8061,33.6234,,0.934,,354.8137,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,USD,1.0,103619000000.0,3804000000.0,1.1768891638951195,1.1768891638951195,10849000000.0,137806000000.0,82865000000.0,14719000000.0,44059000000.0,4772000000.0,5217000000.0,1353000000.0,3232250000.0,18.85175498701976,4.605332998774355,3.671141392987772,10.470087532209345,2026.0,2026-06-30,USD,False,0.0459059916732034,0.027604023046892,0.0660328497080064,293.2561625920084,552.4399444733872,13.46,100.12,10.48,0.177626259578833,2.1644068865485275,36928000000.0,pe_ttm=293.3 out_of_range
ULTA,stock,2026-08-21,515.14,2026-08-20,496961.0,50.6363,9.678,13.7766,-4.0987,519.3932,,,514.7765,494.5184,479.0208,468.2569,18.4576,0.457,0.1902,0.8161,0.8693,29.9239,36.4032,57.6193,,0.0706,,567.0935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,12708310000.0,1188896000.0,26.748772407431364,26.748772407431364,1889609000.0,6999294000.0,2803451000.0,2182061000.0,494243000.0,1598128000.0,1574789000.0,381085000.0,44446750.0,39.33351484186332,12.575456531985765,9.355264389993634,14.869081726838582,2027.0,2026-04-30,USD,False,0.4240830319488373,0.1698594172497969,0.269722247446481,19.258453889154307,18.31879218773416,8.17,13.01,1.93,0.7783481858609264,1.4135173458038377,919804000.0,
WDAY,stock,2026-08-21,197.32,2026-08-20,3122605.0,70.3881,14.4003,12.9072,1.493,173.4585,,,177.3214,158.4773,146.9562,139.4199,11.8686,0.7798,0.4917,0.5567,0.6103,54.1837,56.1146,70.2495,,11.2782,,247.4886,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,USD,1.0,9854000000.0,847000000.0,3.2334075515527134,3.2334075515527134,1374000000.0,18074000000.0,7805000000.0,3821000000.0,5443000000.0,1156000000.0,1261000000.0,414000000.0,261952750.0,75.76618632027603,11.731276638928351,8.595494215546987,13.9435762127055,2027.0,2026-04-30,USD,False,0.1085201793721973,0.0468628969790859,0.1255818600616692,61.025403341204246,37.425628375562745,6.62,36.44,5.08,0.4895579756566303,1.321574161179053,2051000000.0,
WIX,stock,2026-08-21,82.39,2026-08-20,1646147.0,75.7143,6.9928,5.4029,1.5899,64.9672,,,67.3675,59.3013,54.871,52.1116,5.4653,0.9393,0.6104,0.8792,0.8606,99.6309,92.68,99.7288,,22.2993,,97.5125,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,USD,1.0,2133692000.0,-174648000.0,-3.327849765517287,-3.327849765517287,-175958000.0,2610974000.0,-366002000.0,1586609000.0,1180495000.0,-181369000.0,-169604000.0,1711000.0,52480734.0,66.64265507861491,-8.500242771684011,-8.185248855036246,-8.246644782845884,2026.0,2026-06-30,USD,False,0.477177720340326,-0.0668899805206792,-4.567179091975407,,,,,2.22,-4.334973579379348,1.189952734930046,211353000.0,eps_negative (loss)
XP,stock,2026-08-21,15.99,2026-08-20,5307162.0,34.9296,-0.1684,-0.1241,-0.0443,16.4045,,,16.2417,16.3346,16.3037,16.2575,0.5512,0.3182,0.139,1.0585,1.2738,29.0244,35.3659,37.013,,-1.5497,,17.1933,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,USD,1.0,1540906229.0,982157651.0,1.8789036419739695,1.8789036419739695,-811895348.0,72398822896.0,4299380683.0,19028907431.0,13349136936.0,-854427123.0,1032975288.0,51139252.0,522729122.0,28.63018264257855,-55.44965079500119,63.738962990537104,-52.68947151898096,2026.0,2026-03-31,USD,True,0.2284416578063133,0.013565933967549,-0.0813823937986673,8.51028208301356,6.102917068859575,1.94,,9.11,4.425964769055231,0.7108681627430165,-11061060982.289574,
ABEV,stock,2026-08-21,2.83,2026-08-20,107935708.0,16.6667,-0.0754,-0.0595,-0.016,2.9575,,,2.9189,3.0028,3.0479,3.0762,0.0662,0.2536,0.175,2.9569,3.0808,21.0526,12.8509,19.0476,,-3.0465,,3.0811,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,BRL,0.18,15888295440.0,2924441100.0,0.1857453347709552,1.031918526505307,5501210040.0,26115696000.0,15979464000.0,609642000.0,3657582000.0,4192522020.0,3674944800.0,659323440.0,15744358283.0,51.90317004830318,26.387487794600077,18.40626082919817,34.62429346668795,2026.0,2026-06-30,BRL,False,0.1830124652491472,0.1119802091431911,0.2660428752668058,15.235914288182292,13.35836337256377,2.79,7.55,2.61,0.0381515925690623,0.9622010912472148,-310248000.0,currency=BRL verify_fx_handling
BABA,stock,2026-08-21,130.53,2026-08-20,28052479.0,62.5607,4.5093,4.8746,-0.3653,123.9325,,,123.7512,115.5032,108.9242,104.1604,4.0489,0.7685,0.1983,2.498,2.7003,81.6545,77.2158,94.5425,,5.4777,,139.3488,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,USD,1.0,145403469428.0,14673347689.0,6.321993833991149,6.321993833991149,7764167381.0,276849583182.0,163286698079.0,40844073940.0,45943312794.0,8398252104.0,18333748062.0,4266608779.0,2321000000.0,39.76685116261327,5.775826489514664,10.091470132344284,5.339740111533888,2026.0,2026-03-31,USD,True,0.089862480295811,0.0530011550677708,0.0407353437331439,20.646967306134638,24.93103974369119,1.86,38.36,2.05,0.2501371784740782,1.2820561799167922,19481116346.50235,
BMY,stock,2026-08-21,65.47,2026-08-20,9487615.0,50.6126,1.5346,1.5636,-0.029,64.409,,,64.023,61.4382,59.511,58.157,1.8442,0.6856,0.0887,1.0318,0.7602,43.7943,63.5362,74.3112,,2.2601,,70.087,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,USD,1.0,49187000000.0,9282000000.0,4.554465161923455,4.554465161923455,14457000000.0,90038000000.0,18506000000.0,47139000000.0,10673000000.0,13842000000.0,11910000000.0,2634000000.0,2038000000.0,70.1567487344217,28.14158212535833,18.87083985605953,29.391912497204547,2026.0,2026-06-30,USD,False,0.5015670593321085,0.1030898065261334,0.196112955878981,14.374904115492347,,7.21,11.75,3.45,2.547227926078029,1.2550711021907162,5973000000.0,
BSX,stock,2026-08-21,49.37,2026-08-20,20371593.0,59.8951,1.719,1.7365,-0.0174,48.7935,,,49.0796,46.6928,45.2112,44.2402,1.7104,0.5544,0.2173,1.2456,1.095,38.5438,65.889,66.4541,,0.5918,,53.2798,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,USD,1.0,20996000000.0,3675000000.0,2.4833178477911986,2.4833178477911986,5565000000.0,43673000000.0,24472000000.0,11436000000.0,1965000000.0,4409000000.0,3861000000.0,192000000.0,1479875000.0,69.92284244618023,20.99923795008573,17.50333396837493,26.505048580682036,2026.0,2026-06-30,USD,False,0.1501716247139588,0.0841481006571566,0.1234348475016654,19.88066088435374,10.086673678926536,2.99,14.83,3.93,0.46730957829356,1.616841331127045,3355000000.0,
CMG,stock,2026-08-21,35.29,2026-08-20,16628698.0,41.3916,-0.1105,-0.2829,0.1724,33.9245,,,33.9359,34.2632,34.5395,34.7401,1.3437,0.6801,0.2235,0.9946,0.8633,54.4304,40.6522,50.128,,3.9901,,40.4441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,USD,1.0,12423759000.0,1419406000.0,1.0865321941404518,1.0865321941404518,2198420000.0,8994531000.0,2830607000.0,5075814000.0,1044607000.0,1918336000.0,1869681000.0,450275000.0,1306363500.0,24.130224998730256,15.44086616619012,11.424931858385213,17.695288519360364,2026.0,2026-06-30,USD,False,0.5014493357785097,0.1578076722399422,0.2122388370644196,32.479479384334006,33.51413280317147,16.29,22.8,4.04,1.79318923467652,1.2346613451927464,278811000.0,
